نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
خكاوه,سايپا ديزل,201,1353235,25738529700,19600,19020,19020,-580,-2.96,19570,-30,-0.15,19020,19020
دابور,داروسازي‌ ابوريحان‌,199,562382,10232357980,18990,18940,18400,-590,-3.11,18370,-620,-3.26,18050,18940
ضخود3072,اختيارخ خودرو-3500-1402/03/03,199,32613,10035086000,393,349,318,-75,-19.08,308,-85,-21.63,280,403
حخزر,كشتيراني درياي خزر,196,1909262,55285330900,30300,29250,28800,-1500,-4.95,28950,-1350,-4.46,28800,30150
ضخاو1207,اختيارخ وخاور-5000-1401/12/01,196,38308,2063817000,73,95,58,-15,-20.55,54,-19,-26.03,36,95
تشتاد,صنايع توليدي اشتاد ايران‌,195,2245011,13249093540,6080,5930,5900,-180,-2.96,5900,-180,-2.96,5900,6000
پسهند,صنايع‌ لاستيكي‌  سهند,195,229682,8834991290,39790,40330,38660,-1130,-2.84,39010,-780,-1.96,38120,40330
بنيرو,نيروترانس‌,195,2175117,6333416816,3057,2951,2870,-187,-6.12,2989,-68,-2.22,2856,2981
سبجنو,سيمان‌ بجنورد,195,242725,10026601150,41950,43100,41980,30,0.07,41520,-430,-1.03,40730,43100
تسه0011,امتيازتسهيلات مسكن بهمن 1400,192,2374,2911053982,1222899,1180003,1249999,27100,2.22,1226223,3324,0.27,1180003,1250000
لوتوس,تامين سرمايه لوتوس پارسيان,191,1198487,5917641482,4990,4953,4934,-56,-1.12,4983,-7,-0.14,4921,5000
فبيرا,بسته‌ بندي‌ ايران‌,189,2639899,5404994784,2058,2098,2005,-53,-2.58,2052,-6,-0.29,1997,2119
كاسپين,داروسازي كاسپين تامين,189,573918,8645692120,15610,15980,15120,-490,-3.14,15060,-550,-3.52,14830,15980
شتولي,تولي‌پرس‌,188,370982,6275611070,16590,16920,16920,330,1.99,16920,330,1.99,16320,16920
ضسپا1207,اختيارخ خساپا-2400-1401/12/10,185,39299,7981116000,241,202,186,-55,-22.82,203,-38,-15.77,180,225
مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,184,1395925,16619867022,12010,12011,11800,-210,-1.75,11906,-104,-0.87,11756,12011
اوصتا,صندوق انديشه ورزان صباتامين -د,180,71351834,1869848630411,26188,26205,26207,19,0.07,26206,18,0.07,26205,26209
ثتوسا,س.توسعه و عمران استان اردبيل,172,376085,6836457870,18720,18720,18160,-560,-2.99,18300,-420,-2.24,18160,18720
تسه9911,امتياز تسهيلات مسكن بهمن99,172,2946,3603416179,1224932,1200000,1221022,-3910,-0.32,1223155,-1777,-0.15,1200000,1239799
آساس,صندوق س.آسمان آرماني سهام-س,171,120336,30142967085,253379,253000,250320,-3059,-1.21,250490,-2889,-1.14,247859,256000
سپيدما,صندوق س. سپيد دماوند-د,171,42920371,618771172323,14404,14416,14417,13,0.09,14417,13,0.09,14416,14417
ثعتما,س. ساختماني اعتماد گستر,166,474490,6622881070,14270,14560,13850,-420,-2.94,14060,-210,-1.47,13850,14600
تابا,تابان نيرو سپاهان,165,412123,10094900250,25200,24900,24450,-750,-2.98,24500,-700,-2.78,24450,24900
وارس,سرمايه گذاري ارس صبا,165,2121419,36420743340,17680,17480,17150,-530,-3,17170,-510,-2.88,17150,17480
ضخود1210,اختيارخ خودرو-3000-1401/12/03,164,12342,3241759000,297,281,210,-87,-29.29,263,-34,-11.45,200,352
وشهر,بانك شهر,161,4978614,32659707840,6370,6560,6560,190,2.98,6520,150,2.35,6560,6560
ضخود1206,اختيارخ خودرو-2200-1401/12/03,161,33553,27568130000,933,950,835,-98,-10.5,822,-111,-11.9,790,950
سجام,مجتمع سيمان غرب آسيا,160,3807750,8504981161,2287,2231,2229,-58,-2.54,2240,-47,-2.06,2219,2327
كازرو,پتروشيمي كازرون,160,1591090,19697265210,12530,12540,12410,-120,-0.96,12380,-150,-1.2,12170,12710
حپارسا,توسعه حمل و نقل ريلي پارسيان,153,303630,14754991300,50400,50100,48100,-2300,-4.56,48600,-1800,-3.57,47800,50100
ضجار2020,اختيارخ وتجارت-1300-1402/02/20,152,18565,10666416000,623,620,600,-23,-3.69,575,-48,-7.7,542,774
سپ,پرداخت الكترونيك سامان كيش,148,139622,2296209050,16920,16790,16410,-510,-3.01,16910,-10,-0.06,16300,16790
ضهرم1205,اختيارخ اهرم-11000-1401/12/22,146,3017,8405227000,3450,3110,2900,-550,-15.94,2786,-664,-19.25,2600,3111
ضخود1212,اختيارخ خودرو-3500-1401/12/03,146,25860,2048114000,107,130,70,-37,-34.58,79,-28,-26.17,70,130
پاداش,صندوق س. ارزش پاداش-د,142,6667547,68551233604,10269,10281,10282,13,0.13,10281,12,0.12,10281,10282
تسه9912,امتياز تسهيلات مسكن اسفند99,141,1464,1816737996,1248717,1200177,1245002,-3715,-0.3,1240941,-7776,-0.62,1200177,1259980
ضسپا1204,اختيارخ خساپا-1900-1401/12/10,141,39944,20564324000,627,510,510,-117,-18.66,515,-112,-17.86,500,553
دريا,صندوق س درياي آبي فيروزه-سهام,140,5097090,56844715390,11430,11590,11100,-330,-2.89,11150,-280,-2.45,10900,11590
الماس,صندوق س.امين تدبيرگران فردا-س,139,212233,30192560570,138366,138000,142980,4614,3.33,142261,3895,2.81,134000,149500
تسه0009,امتيازتسهيلات مسكن آذر 1400,139,2477,3023982263,1221474,1160404,1239990,18516,1.52,1220824,-650,-0.05,1160404,1240000
وجامي,سرمايه گذاري جامي,136,4440842,18416171774,4027,4147,4147,120,2.98,4147,120,2.98,4147,4147
وفتخارح,ح . سرمايه گذاري افتخار سهام,136,7008439,12594027739,1748,1742,1800,52,2.97,1797,49,2.8,1741,1800
ضستا0104,اختيارخ شستا-1000-1402/01/09,136,63717,6070039000,119,120,94,-25,-21.01,95,-24,-20.17,90,120
غمهرا,توليدي‌مهرام‌,133,1608282,14538869280,8610,9040,9040,430,4.99,8970,360,4.18,9040,9040
آوا,صندوق س.سهام آواي معيار-س,133,740241,6851775227,9700,9887,9350,-350,-3.61,9256,-444,-4.58,9010,9887
ضستا1203,اختيارخ شستا-800-1401/12/03,133,23451,4699939000,226,212,200,-26,-11.5,200,-26,-11.5,180,220
ممسني,پتروشيمي ممسني,132,947350,12093461570,12490,12860,12770,280,2.24,12770,280,2.24,12550,12860
ضستا0106,اختيارخ شستا-1200-1402/01/09,131,41922,2487234000,72,58,60,-12,-16.67,59,-13,-18.06,50,68
فماك,ماداكتو استيل كرد,131,1535720,26214963300,16280,17090,17090,810,4.98,17070,790,4.85,16700,17090
ضدي202,اختيارخ دي-550-14020217,130,7423,2750169000,358,417,398,40,11.17,370,12,3.35,301,400
سيستم,همكاران سيستم,128,909224,6908245120,7620,7790,7500,-120,-1.57,7610,-10,-0.13,7420,7790
سلام,صندوق س سلام فارابي-سهام,128,1309050,14116741090,11090,11080,10830,-260,-2.34,10780,-310,-2.8,10700,11150
گوهرانح,ح . س. توسعه گوهران اميد,127,2655478,6856607234,2647,2728,2570,-77,-2.91,2582,-65,-2.46,2515,2744
فمراد,آلومراد,127,333470,6836135000,19530,20500,20500,970,4.97,19950,420,2.15,20500,20500
كاردان,صندوق س تجارت شاخصي كاردان,125,81447,20118645100,249740,250200,246210,-3530,-1.41,247020,-2720,-1.09,244590,250790
تسه0010,امتيازتسهيلات مسكن دي1400,124,1422,1744381798,1216092,1155301,1231000,14908,1.23,1226710,10618,0.87,1155301,1260000
كمينا,شيشه سازي مينا,123,624382,5713095300,9430,9150,9150,-280,-2.97,9250,-180,-1.91,9150,9150
سمتاز,سيمان ممتازان كرمان,123,1086504,39879683600,37800,36700,36700,-1100,-2.91,36700,-1100,-2.91,36700,37000
انار,صندوق س.انارنماد ارزش-درسهام,122,461651,6118579690,13520,13500,13090,-430,-3.18,13250,-270,-2,12190,13550
لبخند2,صندوق س. لبخند فارابي-د,120,12000000,12000000,10919,1,1,-10918,-99.99,1,-10918,-99.99,1,1
وآفري,بيمه كارآفرين,120,2202173,5918690428,2767,2685,2684,-83,-3,2731,-36,-1.3,2684,2702
زعف0210پ11,زعفران0210نگين سحرخيز(پ),119,71920,23253083640,328066,328000,328000,-66,-0.02,323319,-4747,-1.45,318000,332996
فجوش,جوش‌ و اكسيژن‌ ايران‌,119,873019,2015800871,2380,2309,2309,-71,-2.98,2377,-3,-0.13,2309,2309
زعف0210پ05,زعفران0210نگين زرين(پ),118,44032,13953991633,322491,316000,319900,-2591,-0.8,316906,-5585,-1.73,313121,320000
شكبير,پتروشيمي اميركبير,118,299058,23897639950,82350,79950,79900,-2450,-2.98,81750,-600,-0.73,79900,80850
ضملت3020,اختيارخ وبملت-2227-1402/03/28,118,13056,13269082000,1132,1088,955,-177,-15.64,1016,-116,-10.25,800,1125
شساخت,مهندسي و ساختمان صنايع نفت,116,205610,7654684500,38100,37350,37100,-1000,-2.62,37900,-200,-0.52,37050,38000
دشيمي,شيمي‌ داروئي‌ داروپخش‌,115,1312582,30018750340,24070,22870,22870,-1200,-4.99,22870,-1200,-4.99,22870,22870
نخل,صندوق س.خليج فارس-د,115,8188024,82155879995,10025,10034,10035,10,0.1,10034,9,0.09,10033,10035
ضستا1204,اختيارخ شستا-900-1401/12/03,114,28643,3369276000,142,169,111,-31,-21.83,118,-24,-16.9,108,169
مارون,پتروشيمي مارون,113,23039,4239850950,181500,188000,183000,1500,0.83,181600,100,0.06,182450,188000
وثوق,سرمايه گذاري وثوق امين,112,2280533,54504738700,23250,23900,23900,650,2.8,23500,250,1.08,23900,23900
تسه0006,امتيازتسهيلات مسكن شهريور1400,112,2293,2793950726,1223206,1162048,1225005,1799,0.15,1218470,-4736,-0.39,1162048,1250000
ومشان,س. فني و مهندسي مشانير,110,100824,9663591900,98650,95800,95700,-2950,-2.99,95850,-2800,-2.84,95700,99100
آفاق,صندوق س نوع دوم افق آتي-ثابت,110,2816606,28267563227,10027,10035,10037,10,0.1,10036,9,0.09,10035,10037
وسالت,بانك قرض الحسنه رسالت,106,120675,7554255000,64500,62600,62600,-1900,-2.95,62600,-1900,-2.95,62600,62600
سيدكو,سرمايه گذاري توسعه صنايع سيمان,106,537241,5215351080,10010,9750,9750,-260,-2.6,9940,-70,-0.7,9650,10000
تاتمس,كارخانجات صنعتي وتوليدي اتمسفر,106,46705,5491746100,115900,115300,117450,1550,1.34,117600,1700,1.47,115300,118200
فيروزه,صندوق شاخص30 شركت فيروزه- سهام,105,386267,7788820480,20670,20350,20680,10,0.05,20160,-510,-2.47,20040,20760
فاما,صنعتي‌ آما,103,3036003,23923703640,7370,7880,7880,510,6.92,7880,510,6.92,7880,7880
ضستا1104,اختيارخ شستا-900-1401/11/05,102,18753,1571558000,120,100,83,-37,-30.83,84,-36,-30,61,100
ضسپا1209,اختيارخ خساپا-2800-1401/12/10,101,28355,2315380000,108,73,78,-30,-27.78,82,-26,-24.07,71,90
شسم,توليد سموم‌ علف‌ كش,99,40212,12764211100,311300,317500,317500,6200,1.99,317400,6100,1.96,311850,317500
ثاژن,سخت آژند,98,1874659,9185090650,4820,4870,4910,90,1.87,4900,80,1.66,4860,4910
سلام2,صندوق س سلام فارابي-سهام,98,980000,980000,11090,1,1,-11089,-99.99,1,-11089,-99.99,1,1
ددام,داروسازي زاگرس فارمد پارس,98,1561865,17883354250,10910,11450,11450,540,4.95,11450,540,4.95,11450,11450
لپيام,گسترش صنايع پيام,96,1182698,31045822500,25500,26250,26250,750,2.94,26250,750,2.94,26250,26250
سخند,صندوق س.سپهرخبرگان نفت-د,95,436342,4015892162,9231,9231,9196,-35,-0.38,9204,-27,-0.29,9161,9289
ضسپا1208,اختيارخ خساپا-2600-1401/12/10,95,14400,1747360000,153,128,112,-41,-26.8,121,-32,-20.92,112,147
حگهر,حمل و نقل گهرترابر سيرجان,95,556911,6434096940,11540,11900,11540,0,0,11550,10,0.09,11300,11900
آرمان,بيمه آرمان,93,641781,3379370910,5240,5100,5380,140,2.67,5250,10,0.19,5090,5390
وايرا,سرمايه گذاري صنايع ايران,92,3099647,6445780480,2108,2100,2100,-8,-0.38,2089,-19,-0.9,2045,2100
تداوم,صندوق تداوم اطمينان تمدن-ثابت,92,964680,9753818462,10103,10111,10111,8,0.08,10111,8,0.08,10110,10111
دقاضي,داروسازي شهيد قاضي,92,285184,5344480660,19310,18750,18740,-570,-2.95,19070,-240,-1.24,18740,18750
شزنگ,تجهيزنيروي‌زنگان‌,91,57602,4366231600,74350,75800,75800,1450,1.95,75500,1150,1.55,75800,75800
ضخود1207,اختيارخ خودرو-2400-1401/12/03,90,14917,9764055000,747,790,606,-141,-18.88,655,-92,-12.32,606,790
رشد,صندوق س.رشد پايدار آبان-د,88,2998289,30086740946,10029,10035,10035,6,0.06,10035,6,0.06,10033,10035
تسه0008,امتيازتسهيلات مسكن آبان1400,87,1382,1704612034,1220047,1167000,1250000,29953,2.46,1233438,13391,1.1,1167000,1250000
ضستا1106,اختيارخ شستا-1100-1401/11/05,87,47043,47043000,1,1,1,0,0,1,0,0,1,1
تسه0001,امتيازتسهيلات مسكن فروردين1400,87,463,577962842,1263348,1210000,1245915,-17433,-1.38,1248300,-15048,-1.19,1210000,1269850
ضخود1209,اختيارخ خودرو-2800-1401/12/03,86,15545,5701184000,401,410,345,-56,-13.97,367,-34,-8.48,327,412
پشاهن,توليدي پلاستيك‌ شاهين,84,52957,3465034700,66950,68700,65050,-1900,-2.84,66400,-550,-0.82,64950,68700
صايند,صندوق س. گنجينه آينده روشن-د,83,1438192,14588700552,10130,10144,10155,25,0.25,10144,14,0.14,10122,10155
زعف0210پ20,زعفران0210نگين وحدت جام(پ),82,42217,13315048448,320584,313407,316005,-4579,-1.43,315395,-5189,-1.62,309000,323000
ثنظام,س. ساختماني نظام مهندسي ايران,82,329685,18412907250,54250,55850,55850,1600,2.95,55850,1600,2.95,55850,55850
دفرا,فرآورده‌هاي‌ تزريقي‌ ايران‌,78,177286,4618546740,26900,27490,26370,-530,-1.97,26630,-270,-1,25700,27490
تمشك2,صندوق س تمشك نماد رشد-در صندوق,78,8000000,8000000,10110,1,1,-10109,-99.99,1,-10109,-99.99,1,1
ساحل,صندوق س.اوراق دولت خليج فارس-د,77,12870810,141630742621,10995,11004,11004,9,0.08,11004,9,0.08,11004,11005
ولقمان,سرمايه گذاري لقمان,77,332642,1527376829,4676,4746,4550,-126,-2.69,4663,-13,-0.28,4536,4746
پلوله,گازلوله‌,77,408601,11951579250,30150,29250,29250,-900,-2.99,29250,-900,-2.99,29250,29250
ضسپا1210,اختيارخ خساپا-3000-1401/12/10,76,18091,1059224000,81,61,57,-24,-29.63,59,-22,-27.16,51,69
ضخود1200,اختيارخ خودرو-1500-1401/12/03,74,58800,90160122000,1603,1600,1500,-103,-6.43,1533,-70,-4.37,1460,1600
غدانه,پنبه و دانه هاي روغني خراسان,73,950000,14867500000,14910,15650,15650,740,4.96,15610,700,4.69,15650,15650
ضستا1207,اختيارخ شستا-1200-1401/12/03,73,16387,271479000,25,18,18,-7,-28,17,-8,-32,15,20
وكار,بانك‌ كارآفرين‌,72,503021,1650895938,3256,3300,3290,34,1.04,3257,1,0.03,3280,3300
ضجار2027,اختيارخ وتجارت-2000-1402/02/20,71,8662,1374618000,184,199,154,-30,-16.3,159,-25,-13.59,116,200
رايكا,صندوق س نوع دوم رايكا- ثابت	,71,1444488,15368796661,10630,10639,10641,11,0.1,10640,10,0.09,10639,10641
غناب,روغن‌ نباتي‌ ناب,70,6133,3785287600,636250,617200,617200,-19050,-2.99,617200,-19050,-2.99,617200,617200
آتيمس,صندوق س.آرمان آتيه درخشان مس-س,70,31819,6888050938,217635,220000,212667,-4968,-2.28,216476,-1159,-0.53,210500,220000
اخزا101,اسناد خزانه-م1بودجه01-040326,70,184000,102347289000,554990,555000,556100,1110,0.2,556240,1250,0.23,555000,556900
داريك,صندوق س.اعتماد داريك-د,70,3649322,53024729282,14499,14529,14531,32,0.22,14530,31,0.21,14529,14531
تسه0002,امتيازتسهيلاتمسكن ارديبهشت1400,68,895,1119576770,1256249,1215029,1250005,-6244,-0.5,1250924,-5325,-0.42,1215020,1269910
نمرينو,ايران‌ مرينوس‌,67,48995,6056761900,117740,123620,123620,5880,4.99,119760,2020,1.72,123620,123620
سكرما,سيمان‌ كرمان‌,66,120648,2135825740,17880,18170,17620,-260,-1.45,17850,-30,-0.17,17430,18170
بازده,صندوق س. بازده ثابت-د,66,12072480,125581362300,10395,10403,10404,9,0.09,10402,7,0.07,10401,10404
زنجان,صنايع كشاورزي وكود زنجان,65,606192,1588223040,2701,2620,2620,-81,-3,2620,-81,-3,2620,2620
اخزا002,اسنادخزانه-م2بودجه00-031024,65,99200,61645637000,619290,618410,620530,1240,0.2,621430,2140,0.35,618410,624500
تسه0007,امتيازتسهيلات مسكن مهر1400,65,799,983451660,1220800,1160002,1240000,19200,1.57,1230853,10053,0.82,1160002,1250000
صنم,ص.س.صندوق در صندوق صنم,62,177331,2281637065,13279,13250,12940,-339,-2.55,12867,-412,-3.1,12750,13250
ضستا0105,اختيارخ شستا-1100-1402/01/09,62,10293,738536000,83,75,72,-11,-13.25,72,-11,-13.25,67,80
تسه0005,امتيازتسهيلات مسكن مرداد 1400,62,1248,1510590246,1210205,1160000,1220000,9795,0.81,1210409,204,0.02,1160000,1250000
ضدي207,اختيارخ دي-800-14020217,61,4493,901962000,209,201,237,28,13.4,201,-8,-3.83,165,237
سنوين,سرمايه گذاري اقتصاد نوين,60,922238,5846988920,6160,6340,6340,180,2.92,6250,90,1.46,6340,6340
لخانه,لوازم‌ خانگي‌ پارس‌,60,453597,9793159230,20970,21590,21590,620,2.96,21500,530,2.53,21590,21590
ضستا6003,اختيارخ شستا-765-1402/06/08,59,16791,6076505000,400,382,360,-40,-10,362,-38,-9.5,353,382
فلات,گروه صنايع معادن فلات ايرانيان,58,402205,11583504000,28000,28800,28800,800,2.86,28800,800,2.86,28800,28800
تسه0003,امتيازتسهيلات مسكن خرداد1400,57,574,716898619,1238439,1181000,1250017,11578,0.93,1248952,10513,0.85,1181000,1250017
سكه0312پ01,تمام سكه طرح جديد0312 رفاه,57,18500,40149699000,2066909,2170254,2170254,103345,5,2170254,103345,5,2170254,2170254
دحاوي,الحاوي,57,676073,7842446800,11270,11600,11600,330,2.93,11510,240,2.13,11600,11600
فخاسح,ح . فولاد خراسان,57,812126,7387294330,9380,9500,8910,-470,-5.01,9100,-280,-2.99,8870,9500
تسه0004,امتيازتسهيلات مسكن تير1400,57,428,520803805,1212496,1162415,1245000,32504,2.68,1216831,4335,0.36,1162415,1250000
گام020813,گواهي اعتبارمولد رفاه0208	,57,3780000,3008873150000,798340,797000,796000,-2340,-0.29,796000,-2340,-0.29,795000,797000
زعف0210پ10,زعفران0210نگين طلاي سرخ(پ),56,49387,16128230300,330250,327000,325000,-5250,-1.59,326568,-3682,-1.11,316002,330000
اگ020318,گام بانك تجارت0203,55,550000,497888050000,895500,905251,905251,9751,1.09,905251,9751,1.09,905251,905251
زرين,صندوق س. سهام زرين كوروش-س,55,145364,2155209408,14866,14867,14867,1,0.01,14826,-40,-0.27,14800,14990
يارا,صندوق س. آريا-د,54,1219840,15624452802,12800,12809,12809,9,0.07,12809,9,0.07,12808,12809
افق ملت,صندوق س در سهام افق ملت,53,19116,3268272590,174070,177090,171000,-3070,-1.76,170970,-3100,-1.78,168000,177090
كهرام,توليدي گرانيت بهسرام,53,30880,1714242400,56400,56000,55300,-1100,-1.95,56100,-300,-0.53,55300,56000
دارا,صندوق س. دارا الگوريتم-د,53,3291949,33011576968,10022,10027,10028,6,0.06,10028,6,0.06,10027,10028
تپولا,مهندسي مرآت پولاد,52,90825,1691755020,19140,19140,18570,-570,-2.98,19050,-90,-0.47,18570,19420
ضجار2025,اختيارخ وتجارت-1800-1402/02/20,52,8723,1991666000,285,435,220,-65,-22.81,228,-57,-20,200,435
برن0204پ01,برنج طارم0204تجارت مازندران(پ),50,4926,4042706908,825277,829000,826999,1722,0.21,820688,-4589,-0.56,817000,829000
وامين,س. امين توان آفرين ساز,50,108468,1220003270,11350,11240,11240,-110,-0.97,11350,0,0,11240,11340
ضخود2036,اختيارخ خودرو-4000-1402/02/13,49,7763,870766000,102,150,100,-2,-1.96,112,10,9.8,100,150
دريا2,صندوق س درياي آبي فيروزه-سهام,49,4838663,4838663,11430,1,1,-11429,-99.99,1,-11429,-99.99,1,1
وامير,گروه صنعتي و معدني امير,49,50031,15927416300,313200,320000,315000,1800,0.57,318350,5150,1.64,306250,320000
ضخود3070,اختيارخ خودرو-3000-1402/03/03,48,4037,2138978000,644,473,555,-89,-13.82,530,-114,-17.7,473,577
فالوم,آلومتك‌,47,501501,4959844890,9610,9890,9890,280,2.91,9740,130,1.35,9890,9890
رماس,صندوق س.راهبرد ممتازابن سينا-س,45,251704,3244374285,13115,13300,12800,-315,-2.4,12890,-225,-1.72,12550,13560
ترمه,صندوق سرمايه گذاري ترمه-سهام	,44,85597,907403170,10780,10600,10710,-70,-0.65,10600,-180,-1.67,10550,10710
اطلس2,صندوق س.توسعه اطلس مفيد-س,44,362000,362000,318263,1,1,-318262,-100,1,-318262,-100,1,1
ضستا6010,اختيارخ شستا-1465-1402/06/08,44,9867,1250540000,134,121,138,4,2.99,127,-7,-5.22,110,138
آ س پ,آ.س.پ,44,933277,7139859210,7330,7670,7540,210,2.86,7650,320,4.37,7500,7670
گنگين,اقتصادي نگين گردشگري ايرانيان,42,666361,24233123950,36450,35400,35550,-900,-2.47,36400,-50,-0.14,35400,36450
ضخود1201,اختيارخ خودرو-1600-1401/12/03,42,16515,23627305000,2399,1500,1410,-989,-41.23,1431,-968,-40.35,1400,1500
گوهر2,صندوق سكه طلاي كيان,40,400000,400000,104824,1,1,-104823,-100,1,-104823,-100,1,1
ضهاي3000,اختيارخ هاي وب-1845-1402/03/03,40,2362,2740928688,1123,1224,1031,-92,-8.19,1071,-52,-4.63,1022,1224
تكنو,تكنوتار,39,645457,7513119480,11090,11640,11640,550,4.96,11330,240,2.16,11640,11640
ضستا6001,اختيارخ شستا-565-1402/06/08,39,5381,2630227000,534,505,485,-49,-9.18,489,-45,-8.43,400,559
ضسپا3026,اختيارخ خساپا-2400-1402/03/24,39,13427,6620019000,557,480,481,-76,-13.64,493,-64,-11.49,480,650
ضستا6006,اختيارخ شستا-1065-1402/06/08,38,3296,654685000,229,229,185,-44,-19.21,199,-30,-13.1,182,240
قاروم,قند اروميه,38,6228,812918650,133100,130700,130450,-2650,-1.99,132850,-250,-0.19,130450,132700
ضخاور1104,اختيارخ خاور-2400-14011109,38,3935,3941187000,1156,1051,1049,-107,-9.26,1002,-154,-13.32,1000,1051
ولانا,شركت ليزينگ آريا دانا,38,160160,4020016000,24400,25100,25100,700,2.87,24650,250,1.02,25100,25100
ضهرم1208,اختيارخ اهرم-14000-1401/12/22,38,2301,2607625000,1220,1195,1350,130,10.66,1133,-87,-7.13,905,1350
آرام2,صندوق س شاخصي آرام مفيد,37,3700000,3700000,11680,1,1,-11679,-99.99,1,-11679,-99.99,1,1
فسديد,لوله‌وتجهيزات‌ سديد - ورشكسته,37,49170,3173923500,63950,64550,64550,600,0.94,64550,600,0.94,64550,64550
ضشنا1105,اختيارخ شپنا-6500-1401/11/19,36,1491,1432436000,1182,1120,930,-252,-21.32,961,-221,-18.7,850,1120
خبنيان,بنيان ديزل,35,70185,737644350,10830,10510,10510,-320,-2.95,10830,0,0,10510,10510
وبازار,صندوق س شاخصي بازارآشنا,35,330230,4412342770,13780,13760,13480,-300,-2.18,13360,-420,-3.05,13230,13810
فيروزه2,صندوق شاخص30 شركت فيروزه- سهام,35,325326,325326,20670,1,1,-20669,-100,1,-20669,-100,1,1
اخزا0022,اسنادخزانه-م2بودجه00-031024,34,1452,897490280,619290,615600,617400,-1890,-0.31,618110,-1180,-0.19,615600,620000
ثروتم,صندوق س. ثروت آفرين پارسيان-س,34,263848,28316810792,109100,108834,106939,-2161,-1.98,107322,-1778,-1.63,105662,108834
وملت,سرمايه گذاري ملت,34,457912,1022975408,2191,2234,2234,43,1.96,2199,8,0.37,2234,2234
نگين,ص.س. زمين و ساختمان نگين شهرري,33,49986,3967276260,79330,79340,79360,30,0.04,79370,40,0.05,78600,79500
زعف0210پ18,زعفران0210نگين بهرامن(پ),32,22364,7073299187,317148,312502,319990,2842,0.9,316281,-867,-0.27,312000,321999
شصفها,پتروشيمي‌ اصفهان‌,31,99866,16303124500,160050,163250,163250,3200,2,162700,2650,1.66,163250,163250
ضخاور110,اختيارخ خاور-3500-14020116,31,1226,652410000,795,850,470,-325,-40.88,532,-263,-33.08,470,850
هپارس029,اختيارف ت­ وپارس-2000-02/09/08,31,1878091,1878091,1,1,1,0,0,1,0,0,1,1
ضسرو1015,اختيارخ سرو-68000-1402/10/06,30,13500,5644035000,43995,43207,40000,-3995,-9.08,41808,-2187,-4.97,40000,44000
فبستم,صنايع ‌بسته‌بندي‌ مشهد,30,41577,540501000,13400,13000,13000,-400,-2.99,13380,-20,-0.15,13000,13000
ضستا1103,اختيارخ شستا-800-1401/11/05,30,6060,1116846000,210,210,182,-28,-13.33,184,-26,-12.38,172,200
برليان,صندوق سرمايه گذاري برليان-سهام,29,95208,1000325550,10730,10760,10100,-630,-5.87,10510,-220,-2.05,10100,10760
اخزا005,اسنادخزانه-م5بودجه00-030626,28,37400,25100028000,670410,671000,671200,790,0.12,671120,710,0.11,671000,671220
اخزا103,اسناد خزانه-م3بودجه01-040520,28,52900,28356097000,534600,535000,536500,1900,0.36,536030,1430,0.27,535000,536600
اخزا004,اسنادخزانه-م4بودجه00-030522,28,156400,107211438000,685260,684500,686040,780,0.11,685500,240,0.04,684500,688000
ضشنا1108,اختيارخ شپنا-8000-1401/11/19,28,2667,279185000,108,199,85,-23,-21.3,105,-3,-2.78,46,199
زعف0210پ08,زعفران0210نگين روستا(پ),28,9052,2856811215,317273,310000,318440,1167,0.37,315600,-1673,-0.53,308773,318440
اخزا001,اسنادخزانه-م1بودجه00-030821,27,110400,71832894000,646290,647910,647180,890,0.14,650660,4370,0.68,646900,655000
اراد115,مرابحه عام دولت115-ش.خ060630,26,5010000,5010000000000,1000000,1000000,1000000,0,0,1000000,0,0,1000000,1000000
زعف0210پ09,زعفران0210نگين نوين(پ)	,26,18608,5876192350,317324,315000,318000,676,0.21,315788,-1536,-0.48,312000,318000
طسپا1203,اختيارف خساپا-1800-1401/12/10,25,5830,124007000,19,24,17,-2,-10.53,21,2,10.53,17,24
اخزا1012,اسناد خزانه-م1بودجه01-040326,25,927,513166430,554990,551010,555000,10,0,553580,-1410,-0.25,551010,555440
ضدي206,اختيارخ دي-750-14020217,24,3658,743796000,215,198,260,45,20.93,203,-12,-5.58,198,279
اخزا009,اسناد خزانه-م9بودجه00-031101,24,41300,25525714000,617750,617770,619200,1450,0.23,618060,310,0.05,616110,619990
ضدي215,اختيارخ دي-1400-14020217,24,3527,297237000,105,159,104,-1,-0.95,84,-21,-20,80,110
طخود1207,اختيارف خودرو-2400-1401/12/03,24,5723,196372000,27,38,30,3,11.11,34,7,25.93,26,38
ضخود1214,اختيارخ خودرو-4000-1401/12/03,23,6159,280612000,55,50,45,-10,-18.18,46,-9,-16.36,25,50
صنوين,صندوق سرمايه‌گذاري صنوين-مختلط,23,20790,2855615820,138890,137020,137000,-1890,-1.36,137360,-1530,-1.1,137000,138800
درسا,صندوق سرمايه گذاري درسا - سهام,23,288543,3452362190,12450,12340,11810,-640,-5.14,11960,-490,-3.94,11810,12340
اخزا006,اسنادخزانه-م6بودجه00-030723,23,154500,101686655000,657530,658000,658540,1010,0.15,658170,640,0.1,658000,659000
