نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
وسكاب,س.ص.بازنشستگي كاركنان بانكها,475,6790528,20056404068,2999,2983,2911,-88,-2.93,2954,-45,-1.5,2900,3098
آريان,سرمايه گذاري پارس آريان,474,16155268,118083361430,7100,7270,7310,210,2.96,7310,210,2.96,7220,7310
سدشت,صنايع سيمان دشتستان,473,609571,19514665280,33520,33350,31850,-1670,-4.98,32010,-1510,-4.5,31850,33400
آبين,كشت و صنعت آبشيرين,471,10763002,51060550388,4888,4761,4742,-146,-2.99,4744,-144,-2.95,4742,4798
سفاسي,شركت فارسيت اهواز,471,4488392,13680972485,3136,3050,3042,-94,-3,3048,-88,-2.81,3042,3169
سلام,صندوق س سلام فارابي-سهام,470,4746499,46852124510,10000,9990,9830,-170,-1.7,9870,-130,-1.3,9800,10010
كروي,توسعه‌ معادن‌ روي‌ ايران‌,470,1888809,48794994020,26060,26650,25620,-440,-1.69,25830,-230,-0.88,25400,26670
زشريف,كشت وصنعت شريف آباد,469,5584605,23269070830,4368,4368,4106,-262,-6,4167,-201,-4.6,4106,4419
تكشا,گسترش‌صنايع‌وخدمات‌كشاورزي‌,468,450167,16135078220,36960,36050,35400,-1560,-4.22,35840,-1120,-3.03,35140,37060
خراسان,پتروشيمي خراسان,467,223455,29492085980,132080,133000,132390,310,0.23,132050,-30,-0.02,131420,133290
چفيبر,فيبر ايران‌,466,3369658,20750551260,6390,6330,6080,-310,-4.85,6160,-230,-3.6,6080,6600
رنيك,جنرال مكانيك,460,2872656,39562826990,13960,13860,13650,-310,-2.22,13770,-190,-1.36,13500,14220
قشكر,شكرشاهرود,459,8863010,20823261835,2438,2466,2317,-121,-4.96,2349,-89,-3.65,2317,2466
دامين,داروسازي‌ امين‌,459,5497901,18634614970,3442,3500,3299,-143,-4.15,3389,-53,-1.54,3278,3600
تماوند,تامين سرمايه دماوند,459,10110867,55629850520,5250,5510,5510,260,4.95,5500,250,4.76,5240,5510
شنفت,نفت‌ پارس‌,456,2066539,18179220940,8920,9050,8680,-240,-2.69,8880,-40,-0.45,8650,9050
دبالك,مواد اوليه دارويي البرز بالك,453,2249587,23555008790,10670,11110,10300,-370,-3.47,10470,-200,-1.87,10250,11110
كمينا,شيشه سازي مينا,452,5496205,61093236420,10920,11240,10960,40,0.37,11120,200,1.83,10620,11240
فنوال,نورد آلومينيوم‌,448,967664,31130227390,33120,33770,32180,-940,-2.84,32170,-950,-2.87,31830,33770
ومعلم,بيمه معلم,444,8470848,19659337511,2312,2359,2285,-27,-1.17,2321,9,0.39,2200,2360
شكام,صنايع شيميايي كيمياگران امروز,438,1971680,65958751150,33750,34050,33300,-450,-1.33,33450,-300,-0.89,32500,34750
نهال,صندوق س. طلاي سرخ نوويرا,438,2570273,54988516679,21031,21400,21469,438,2.08,21394,363,1.73,21101,21573
دكوثر,داروسازي‌ كوثر,438,6439675,21764507090,3556,3510,3343,-213,-5.99,3380,-176,-4.95,3343,3588
بخاور,بيمه زندگي خاورميانه,435,5584041,13964706720,2544,2575,2493,-51,-2,2503,-41,-1.61,2451,2575
ولملت,واسپاري ملت,434,5703862,24740943578,4121,4365,4367,246,5.97,4338,217,5.27,4200,4368
واميد,گروه مديريت سرمايه گذاري اميد,433,2832550,41483953860,14790,15180,14450,-340,-2.3,14740,-50,-0.34,14390,15180
وگستر,گسترش سرمايه گذاري ايرانيان,433,3248851,21444925400,6950,6690,6540,-410,-5.9,6600,-350,-5.04,6540,7090
كسعدي,كاشي‌ سعدي‌,431,2994017,26172397780,9010,9000,8560,-450,-4.99,8740,-270,-3,8560,9150
بتك,كارخانجات كابل سازي‌ تك‌,428,307001,48428180200,154800,157850,157850,3050,1.97,157750,2950,1.91,151750,157850
ثجوان,تامين مسكن جوانان,426,5964302,25471493298,4369,4390,4300,-69,-1.58,4271,-98,-2.24,4238,4450
آساميد,صندوق س.مشترك آسمان اميد -د,424,8691464,129638359052,14891,14916,14916,25,0.17,14916,25,0.17,14915,14916
وپاسار,بانك  پاسارگاد,424,15868655,142184216880,8960,8960,8960,0,0,8960,0,0,8960,8970
حآفرين,ريل پرداز نو آفرين,423,4225100,15834418532,3831,3850,3775,-56,-1.46,3748,-83,-2.17,3651,3875
ثزاگرس,سرمايه گذاري توسعه عمران زاگرس,423,570245,18478796450,33150,33200,32200,-950,-2.87,32400,-750,-2.26,32200,33700
بساما,بيمه سامان,423,2556808,31726214060,12010,12010,12610,600,5,12410,400,3.33,12010,12610
جهرم,پتروشيمي جهرم,422,12411898,10462432452,864,884,839,-25,-2.89,843,-21,-2.43,839,884
توريل,توكاريل,420,2146145,18836664820,9080,9000,8660,-420,-4.63,8780,-300,-3.3,8630,9170
بالبر,كابل‌ البرز,418,1727643,63903335230,35250,37010,37010,1760,4.99,36990,1740,4.94,36050,37010
دكپسول,توليد ژلاتين كپسول ايران,418,633803,25342364650,39300,40400,40100,800,2.04,40000,700,1.78,39650,40700
تيپيكو,سرمايه گذاري دارويي تامين,418,3016884,65859886650,22100,21780,21620,-480,-2.17,21920,-180,-0.81,21550,22200
شپتروح,ح . پتروشيمي آبادان,415,9456559,10088524239,1073,1100,1041,-32,-2.98,1067,-6,-0.56,1041,1105
اپرداز,آتيه داده پرداز,415,1485732,20178230310,13970,14300,13280,-690,-4.94,13580,-390,-2.79,13280,14300
پاسا,ايران‌ياساتايرورابر,412,1233902,16508374810,13300,13520,13320,20,0.15,13380,80,0.6,12860,13600
لخانه,لوازم‌ خانگي‌ پارس‌,410,1679569,32316222190,19310,19550,19660,350,1.81,19240,-70,-0.36,18740,19750
ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,408,4028453,17607189784,4391,4400,4299,-92,-2.1,4371,-20,-0.46,4200,4479
خمحور,توليدمحورخودرو,407,8132273,20492274379,2619,2620,2489,-130,-4.96,2520,-99,-3.78,2489,2680
تابا,تابان نيرو سپاهان,407,611554,14182676800,23550,23900,22850,-700,-2.97,23200,-350,-1.49,22850,24200
تپمپي,پمپ‌ سازي‌ ايران‌,404,1674175,28929714050,18080,17550,17180,-900,-4.98,17280,-800,-4.42,17180,18440
لخزر,پارس‌ خزر,402,101344,12814713740,129300,128000,124700,-4600,-3.56,126810,-2490,-1.93,124020,133390
فلامي,لاميران‌,398,1056478,20090397760,19250,20110,19450,200,1.04,19020,-230,-1.19,18300,20110
خشرق,الكتريك‌ خودرو شرق‌,398,2164143,30503119170,14680,14370,13950,-730,-4.97,14090,-590,-4.02,13950,14970
غالبر,لبنيات‌ كالبر,395,1690793,18286152170,11180,11190,10630,-550,-4.92,10820,-360,-3.22,10630,11350
غبهار,كشت وصنعت بهاران گلبهار خراسان,393,835028,12643050100,15510,15900,15050,-460,-2.97,15140,-370,-2.39,15050,15900
دتوزيع,توزيع دارو پخش,390,1124466,40055621850,35450,35900,34950,-500,-1.41,35600,150,0.42,34500,36100
واحيا,م .صنايع و معادن احياء سپاهان,390,2888395,55907063150,19690,19500,19330,-360,-1.83,19390,-300,-1.52,19110,19890
قمرو,قند مرودشت‌,387,689769,19228074690,27390,27230,27990,600,2.19,27880,490,1.79,27230,28590
سبهان,سيمان‌ بهبهان‌,386,261400,11898485180,46980,47000,45240,-1740,-3.7,45780,-1200,-2.55,45200,47130
تسه0010,امتيازتسهيلات مسكن دي1400,385,3453,4108178825,1184093,1152500,1192000,7907,0.67,1189742,5649,0.48,1152500,1220000
تصميم,صندوق س با درآمد ثابت تصميم,385,11111685,221033687006,19877,19891,19893,16,0.08,19892,15,0.08,19891,19894
سصوفي,سيمان‌ صوفيان‌,385,924403,16916196490,18780,18990,17870,-910,-4.85,18300,-480,-2.56,17810,18990
شيراز,پتروشيمي‌شيراز,381,530812,41152892570,77860,77710,77010,-850,-1.09,77720,-140,-0.18,76050,79860
حتوكا,حمل‌ونقل‌توكا,378,1245980,20276752560,16560,16800,16000,-560,-3.38,16270,-290,-1.75,15740,17080
دتماد,توليدمواداوليه‌داروپخش‌,377,466878,19159924540,41710,41220,40770,-940,-2.25,41040,-670,-1.61,40650,42190
لسرما,سرما آفرين‌,376,909282,23252943830,26380,26100,25070,-1310,-4.97,25570,-810,-3.07,25070,27020
حپارسا,توسعه حمل و نقل ريلي پارسيان,375,960977,39090191050,39900,42000,40000,100,0.25,40700,800,2.01,39900,42000
شخارك,پتروشيمي‌ خارك‌,375,556376,26164013380,47360,47000,47230,-130,-0.27,47270,-90,-0.19,46510,47970
وليز,ليزينگ‌ايران‌,371,5620150,9957780245,1852,1799,1760,-92,-4.97,1796,-56,-3.02,1760,1879
شگل,گلتاش‌,370,2030865,11820826360,6020,6020,5740,-280,-4.65,5860,-160,-2.66,5680,6020
دفرا,فرآورده‌هاي‌ تزريقي‌ ايران‌,369,1328230,24903415380,18400,18470,19050,650,3.53,18750,350,1.9,18000,19310
قشير,قند شيروان قوچان و بجنورد,369,1922908,12908262620,7050,7250,6660,-390,-5.53,6750,-300,-4.26,6630,7250
نمرينو,ايران‌ مرينوس‌,368,170182,15121210700,85880,88590,90170,4290,5,88780,2900,3.38,83280,90170
جم,پتروشيمي جم,367,607422,28527738820,47190,47200,47120,-70,-0.15,47130,-60,-0.13,46540,47980
وكادو,تكادو,366,2242214,40244167000,18370,18160,17820,-550,-2.99,17950,-420,-2.29,17820,18530
سفارود,كارخانه فارسيت درود,366,1541941,9935793030,6500,6600,6390,-110,-1.69,6440,-60,-0.92,6370,6630
ساروم,سيمان‌اروميه‌,365,999994,28192206130,28380,28410,27870,-510,-1.8,28190,-190,-0.67,27410,29140
غبهنوش,بهنوش‌ ايران‌,365,245362,14350342130,58900,57230,57530,-1370,-2.33,58500,-400,-0.68,57230,61500
وثنوح,ح. سرمايه گذاري ساختماني نوين,364,4333855,5609508450,1330,1291,1291,-39,-2.93,1294,-36,-2.71,1291,1335
وملل,اعتباري ملل,361,3273643,24129164150,7700,7700,7320,-380,-4.94,7430,-270,-3.51,7320,7700
قجام,فرآوردههاي غذايي وقندتربت‌جام‌,359,3882798,23861641920,6260,6250,6140,-120,-1.92,6150,-110,-1.76,6140,6250
سخاش,سيمان‌خاش‌,358,186915,11938857210,65310,65000,62880,-2430,-3.72,64140,-1170,-1.79,62750,66000
تسه0009,امتيازتسهيلات مسكن آذر 1400,358,3715,4387215568,1172558,1231185,1190010,17452,1.49,1180946,8388,0.72,1144444,1231185
اوان,مبين وان كيش,357,2803652,34372143070,11640,11920,12330,690,5.93,12260,620,5.33,11670,12330
زر,صندوق س.پشتوانه سكه طلاي زر,357,201065,12889620683,62528,63000,64165,1637,2.62,64107,1579,2.53,63000,64440
سغرب,سيمان‌غرب‌,355,1273857,24054813040,19580,19160,18600,-980,-5.01,18880,-700,-3.58,18500,19970
فن آوا,گروه فن آوا,353,1437828,11768939040,8320,8180,8080,-240,-2.88,8190,-130,-1.56,8080,8400
وحكمت,بيمه حكمت صبا,353,5817948,8219002757,1445,1421,1418,-27,-1.87,1418,-27,-1.87,1402,1470
فالوم,آلومتك‌,351,1457476,21041910150,14610,14800,14180,-430,-2.94,14440,-170,-1.16,14180,15000
داوه,داروسازي آوه سينا,351,1681532,12903883900,7970,8000,7550,-420,-5.27,7710,-260,-3.26,7530,8000
غشهد,شهد ايران ‌,347,1692443,10062458170,6000,6280,5780,-220,-3.67,5960,-40,-0.67,5780,6280
كپرور,فرآوري زغال سنگ پروده طبس,346,1687318,18021629500,11000,10960,10550,-450,-4.09,10680,-320,-2.91,10500,11130
شمواد,توليد مواداوليه الياف مصنوعي,345,385443,27765913800,73050,74000,73000,-50,-0.07,72050,-1000,-1.37,71600,74200
قپيرا,فرآورده‌هاي‌غدايي‌وقندپيرانشهر,345,2092801,18600332820,8560,8630,8980,420,4.91,8890,330,3.86,8410,8980
فولاژ,فولاد آلياژي ايران,340,1529712,13786054380,9180,9380,9000,-180,-1.96,9150,-30,-0.33,8930,9380
دفارا,داروسازي‌ فارابي‌,331,1297820,16922374920,13330,13020,13140,-190,-1.43,13040,-290,-2.18,12770,13500
آرمان,بيمه آرمان,330,3557218,16001052103,4413,4545,4543,130,2.95,4498,85,1.93,4281,4545
ريشمك,توليد و صادرات ريشمك,329,990810,26357592600,28200,27600,26550,-1650,-5.85,26600,-1600,-5.67,26550,28100
سمازن,سيمان‌مازندران‌,329,1415807,16217245310,11530,11720,11300,-230,-1.99,11450,-80,-0.69,11220,11900
تسه0006,امتيازتسهيلات مسكن شهريور1400,324,6734,7941328833,1189966,1130468,1191000,1034,0.09,1179288,-10678,-0.9,1130468,1249464
مثقال,صندوق س.پشتوانه طلاي زرين آگاه,324,1187303,13739824306,11326,11410,11584,258,2.28,11572,246,2.17,11410,11630
اتكام,بيمه اتكايي امين,321,3851720,16579537784,4418,4364,4296,-122,-2.76,4304,-114,-2.58,4212,4467
سخوز,سيمان خوزستان,317,918869,21831404770,24130,24290,23620,-510,-2.11,23760,-370,-1.53,23060,24290
ولانا,شركت ليزينگ آريا دانا,315,1611321,23657102950,14740,15000,14590,-150,-1.02,14680,-60,-0.41,14310,15170
پكوير,كوير تاير,312,1748744,9561721640,5460,5630,5340,-120,-2.2,5460,0,0,5250,5700
حاريا,كشتيراني آريا,309,1836509,10382551920,5550,5600,5660,110,1.98,5650,100,1.8,5590,5660
فنفت,صنايع تجهيزات نفت,308,1984741,66687297600,32650,33600,33600,950,2.91,33600,950,2.91,33600,33600
حشكوه,دليجان طلايي شكوه پارس,307,5741884,14052215183,2511,2470,2438,-73,-2.91,2447,-64,-2.55,2436,2578
ثتوسا,س.توسعه و عمران استان اردبيل,305,1003289,14564235080,14940,14800,14500,-440,-2.95,14520,-420,-2.81,14500,15270
فاما,صنعتي‌ آما,305,1267769,11390774990,9170,9390,8750,-420,-4.58,9030,-140,-1.53,8750,9390
كاذر,فرآورده‌هاي‌نسوزآذر,305,1249440,17024921230,14230,14200,13520,-710,-4.99,13630,-600,-4.22,13520,14400
ثباغ,شهر سازي و خانه سازي باغميشه,300,1302495,10847706850,8560,8320,8220,-340,-3.97,8390,-170,-1.99,8160,8840
كسرام,پارس‌ سرام‌,299,3381235,20869796580,6360,6400,6110,-250,-3.93,6170,-190,-2.99,6100,6450
اوصتا,صندوق انديشه ورزان صباتامين -د,297,12506723,284889288327,22737,22778,22779,42,0.18,22779,42,0.18,22778,22779
خبازرس,بازرسي مهندسي و صنعتي ايران,296,848581,14072956840,16940,16700,16530,-410,-2.42,16580,-360,-2.13,16450,17070
سپر,صندوق س سپر سرمايه بيدار- ثابت,295,5820904,84752810956,14545,14559,14562,17,0.12,14560,15,0.1,14558,14562
پكرمان,گروه‌ صنعتي‌ بارز,293,1388087,23690930540,17100,17550,17100,0,0,17070,-30,-0.18,16750,17550
پرداخت,به پرداخت ملت,293,949118,22477463680,23040,23650,23500,460,2,23550,510,2.21,22030,24170
همراه,شركت ارتباطات سيار ايران,290,3174394,31883397340,10330,10000,9980,-350,-3.39,10250,-80,-0.77,9840,10260
فراز,صندوق س.سهام فراز داريك-س,289,2725259,41917337574,15375,15400,15376,1,0.01,15381,6,0.04,15376,15401
كشرق,صنعتي و معدني شمال شرق شاهرود,288,294115,28878479100,98100,98150,98100,0,0,98200,100,0.1,94500,101000
بميلا,توسعه سرمايه گذاري ميلاد پارس,287,4478052,54490870560,11820,12170,12170,350,2.96,12170,350,2.96,11950,12170
بنيرو,نيروترانس‌,283,10266942,25021129049,2484,2549,2458,-26,-1.05,2437,-47,-1.89,2380,2551
زيتون,صندوق س زيتون نماد پايا- مختلط,281,2470218,30584654520,12410,12430,12340,-70,-0.56,12380,-30,-0.24,12320,12450
گوهران,سرمايه گذاري توسعه گوهران اميد,281,1702748,9442427510,5660,5670,5480,-180,-3.18,5590,-70,-1.24,5410,5700
حسينا,توسعه خدمات دريايي وبندري سينا,278,281381,14567975950,53250,54900,51600,-1650,-3.1,51750,-1500,-2.82,51000,54900
ما,بيمه  ما,278,2143636,10089958205,4890,4990,4700,-190,-3.89,4762,-128,-2.62,4597,4990
ضخود4012,اختيارخ خودرو-2200-1401/04/08,278,13217,1581350000,172,172,100,-72,-41.86,120,-52,-30.23,98,172
غشوكو,شوكو پارس,278,2296621,19603011370,8760,8980,8500,-260,-2.97,8540,-220,-2.51,8500,8990
قزوين,كارخانجات‌ قند قزوين‌,277,2614315,13833871580,5330,5470,5240,-90,-1.69,5290,-40,-0.75,5100,5470
تنوين,تامين سرمايه نوين,276,2152143,9631872524,4503,4503,4464,-39,-0.87,4496,-7,-0.16,4380,4546
كساپا,سايپاشيشه‌,276,2827235,49528587850,16690,17520,17520,830,4.97,17520,830,4.97,17020,17520
دكيمي,كيميدارو,276,912410,18218531640,20760,20610,19810,-950,-4.58,19970,-790,-3.81,19520,21000
كاريس,صندوق س.سپند كاريزما-س,275,3168732,47937319349,15444,15450,15140,-304,-1.97,15128,-316,-2.05,15050,15599
ضستا7005,اختيارخ شستا-1200-1401/07/17,274,23618,1572260000,69,72,69,0,0,67,-2,-2.9,62,74
وتوس,توسعه‌شهري‌توس‌گستر,274,1706154,13661500050,8050,8040,8040,-10,-0.12,8010,-40,-0.5,7820,8140
سپ,پرداخت الكترونيك سامان كيش,271,1139712,25804406930,22320,22060,23110,790,3.54,22430,110,0.49,21210,23250
دسبحا,گروه دارويي سبحان,269,453770,8243882020,18960,19000,18340,-620,-3.27,18680,-280,-1.48,17860,19000
سكارون,سيمان كارون,268,210479,10712135750,52150,51200,50600,-1550,-2.97,50900,-1250,-2.4,50600,52750
ولتجار,واسپاري تجار ايرانيان,267,6679623,19095483318,2792,2875,2875,83,2.97,2859,67,2.4,2709,2875
وارس,سرمايه گذاري ارس صبا,266,1031868,18244411740,17300,17800,17800,500,2.89,17680,380,2.2,16900,17810
وتعاون,بيمه تعاون,266,4982094,7192555571,1470,1500,1397,-73,-4.97,1457,-13,-0.88,1397,1509
سبجنو,سيمان‌ بجنورد,264,699230,28834259100,42460,42780,41410,-1050,-2.47,41240,-1220,-2.87,40340,43340
برن0104پ01,برنج طارم0104تجارت مازندران(پ),262,12653,11447781989,889757,934244,905003,15246,1.71,904748,14991,1.68,845270,934244
وهنر,گروه توسعه هنر ايران,262,3100066,7373887435,2442,2444,2369,-73,-2.99,2394,-48,-1.97,2369,2444
تسه0008,امتيازتسهيلات مسكن آبان1400,261,2287,2727313108,1183909,1243100,1200000,16091,1.36,1192529,8620,0.73,1130080,1243104
سهگمت,سيمان‌هگمتان‌,260,681519,17405118060,25170,26600,25680,510,2.03,25540,370,1.47,25200,26600
سارومح,ح . سيمان‌اروميه‌,259,1137335,28926939300,24960,24920,25670,710,2.84,25430,470,1.88,24920,25950
غپونه,نوش پونه مشهد,259,1325747,21029154510,15540,15710,15640,100,0.64,15860,320,2.06,15200,16000
غگلپا,شير پاستوريزه پگاه گلپايگان,258,332191,16416169450,50700,51700,48450,-2250,-4.44,49400,-1300,-2.56,48400,52150
ساراب,سيمان‌ داراب‌,258,562885,9201598480,16640,17110,16060,-580,-3.49,16460,-180,-1.08,15940,17110
تسه9905,امتياز تسهيلات مسكن مرداد99,258,2895,3796120013,1309059,1300000,1374500,65441,5,1311268,2209,0.17,1261003,1374500
فكمند,گسترش قطعه سازي كمند,252,643406,15259402500,23750,24350,23050,-700,-2.95,23700,-50,-0.21,23050,24350
فسديد,لوله‌وتجهيزات‌ سديد - ورشكسته,251,349219,17214750350,48850,49300,49300,450,0.92,49300,450,0.92,48500,49300
ضخود4013,اختيارخ خودرو-2400-1401/04/08,250,12062,565851000,70,75,40,-30,-42.86,47,-23,-32.86,38,75
سخاشح,ح . سيمان‌خاش‌,249,245925,12619012310,52640,52110,51270,-1370,-2.6,51310,-1330,-2.53,51060,52250
شصفها,پتروشيمي‌ اصفهان‌,245,302450,31096188050,103000,104950,103600,600,0.58,102800,-200,-0.19,100950,105000
ولبهمن,شركت بهمن ليزينگ,244,2603778,9574748892,3761,3672,3602,-159,-4.23,3677,-84,-2.23,3602,3845
فجام,جام‌دارو,243,1900682,9155342235,4900,4901,4889,-11,-0.22,4848,-52,-1.06,4671,5058
ضخود4014,اختيارخ خودرو-2600-1401/04/08,242,11808,234190000,34,21,18,-16,-47.06,20,-14,-41.18,18,30
ارزش,صندوق س ارزش آفرين بيدار-سهام,240,869824,9618375940,11240,11260,10910,-330,-2.94,11060,-180,-1.6,10910,11290
ثامان,سامان‌ گستراصفهان‌,240,1299872,18525869630,14860,15000,14220,-640,-4.31,14250,-610,-4.1,14120,15000
ويسا,سرمايه گذاري ايساتيس پويا,239,2700696,18196473290,6570,6710,6730,160,2.44,6740,170,2.59,6480,6760
قصفها,قنداصفهان‌,236,75079,7279701610,99970,101000,96930,-3040,-3.04,98460,-1510,-1.51,95010,101000
داسوه,داروسازي‌ اسوه‌,234,407894,19944418850,49660,49980,47990,-1670,-3.36,48900,-760,-1.53,47300,51390
كگاز,شيشه‌ و گاز,231,732908,11612393150,16280,15910,15550,-730,-4.48,15930,-350,-2.15,15550,16740
پارتا,مجتمع‌صنعتي‌آرتاويل‌تاير,230,807999,14319100060,18090,17890,18000,-90,-0.5,17750,-340,-1.88,17550,18500
شتوكا,توكا رنگ فولاد سپاهان,227,474808,8074348350,17640,17960,17060,-580,-3.29,17290,-350,-1.98,16640,17960
لازما,كارخانه هاي صنعتي آزمايش,226,1132844,26595791500,23700,23250,23250,-450,-1.9,23500,-200,-0.84,23250,24150
ضستا7003,اختيارخ شستا-1000-1401/07/17,226,13038,2037243000,169,167,151,-18,-10.65,156,-13,-7.69,150,168
تسه9906,امتياز تسهيلات مسكن شهريور99,224,1974,2583520578,1301624,1250071,1329500,27876,2.14,1308774,7150,0.55,1250071,1355555
سخزر,سيمان‌ خزر,224,1306517,31588371480,24770,24690,23530,-1240,-5.01,24180,-590,-2.38,23430,24890
سنوين,سرمايه گذاري اقتصاد نوين,223,2194423,12875945760,6040,6140,5860,-180,-2.98,5870,-170,-2.81,5860,6140
قاسم,قاسم ايران,222,3974317,17496205569,4247,4400,4459,212,4.99,4402,155,3.65,4150,4459
ثنظام,س. ساختماني نظام مهندسي ايران,218,625114,10660857010,16920,16500,17050,130,0.77,17050,130,0.77,16420,17410
ثعمرا,عمران و توسعه شاهد,218,972841,7196562670,7610,7800,7410,-200,-2.63,7510,-100,-1.31,7300,7800
قيستو,شركت قند بيستون,217,946673,21743248150,23650,23000,22950,-700,-2.96,22950,-700,-2.96,22950,23250
واعتبار,سرمايه گذاري اعتبار ايران,217,2015699,5931883515,3063,2947,2910,-153,-5,3014,-49,-1.6,2910,3057
ثشرق,سرمايه گذاري مسكن شمال شرق,213,2089993,7718254624,3820,3824,3707,-113,-2.96,3752,-68,-1.78,3650,3850
كاردان,صندوق س تجارت شاخصي كاردان,211,99562,22122418190,225100,225170,221190,-3910,-1.74,222200,-2900,-1.29,220760,228680
بايكا,كارخانجات كابلسازي ‌ايران‌,207,264437,4130490480,15650,16100,15190,-460,-2.94,15640,-10,-0.06,15190,16100
تسه9908,امتياز تسهيلات مسكن آبان99,207,2285,2718747185,1166552,1108238,1190000,23448,2.01,1189824,23272,1.99,1108238,1224879
لوتوس,تامين سرمايه لوتوس پارسيان,206,1056182,7440568640,7070,7000,7100,30,0.42,7070,0,0,6990,7220
سيلام,سيمان‌ ايلام‌,206,3123460,23210830090,7620,7750,7240,-380,-4.99,7430,-190,-2.49,7240,7810
تسه0007,امتيازتسهيلات مسكن مهر1400,206,1606,1893467904,1182992,1160002,1200000,17008,1.44,1178996,-3996,-0.34,1150000,1242141
تكنار,مجتمع معادن مس تكنار,206,111264,6666752450,60500,61000,59950,-550,-0.91,60100,-400,-0.66,59250,61800
كطبس,ذغال‌سنگ‌ نگين‌ ط‌بس‌,204,322627,6491735300,20410,20040,20400,-10,-0.05,20280,-130,-0.64,19690,20970
كي بي سي,شركت كي بي سي,200,491918,6104717210,12790,13000,12210,-580,-4.53,12410,-380,-2.97,12210,13000
زعف0110پ11,زعفران0110نگين سحرخيز(پ),197,222701,88831955381,391223,398000,403800,12577,3.21,398884,7661,1.96,393333,404000
آوا,صندوق س.سهام آواي معيار-س,196,831032,7073984684,8620,8670,8430,-190,-2.2,8512,-108,-1.25,8328,8720
دابور,داروسازي‌ ابوريحان‌,195,960684,22902548330,24290,23900,23560,-730,-3.01,23840,-450,-1.85,23560,24600
دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,194,301821,7147448860,24210,23700,23250,-960,-3.97,24120,-90,-0.37,23120,24000
وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,192,1892309,27370551530,14630,14400,14480,-150,-1.03,14590,-40,-0.27,14250,14840
كگهر,سنگ آهن گهرزمين,191,154250,7565444800,49950,50000,48850,-1100,-2.2,49900,-50,-0.1,48450,50000
كهرام,توليدي گرانيت بهسرام,190,118917,6815652550,56300,55450,57050,750,1.33,57300,1000,1.78,55450,57400
فاهواز,نورد و لوله اهواز,188,3955916,21289313980,5460,5460,5460,0,0,5380,-80,-1.47,5360,5460
تشتاد,صنايع توليدي اشتاد ايران‌,184,1345636,8003549850,6010,6180,5830,-180,-3,5960,-50,-0.83,5830,6190
ضخود5004,اختيارخ خودرو-2200-1401/05/12,181,10081,2066295000,263,205,200,-63,-23.95,205,-58,-22.05,181,210
فنرژي,گسترش صنايع انرژي آذرآب,180,576773,4673778180,8080,8240,8040,-40,-0.5,8100,20,0.25,8000,8240
سباقر,سيمان باقران,179,1150945,15585504740,13870,13520,13520,-350,-2.52,13540,-330,-2.38,13500,14000
شفا,سرمايه گذاري شفادارو,178,477716,7454514330,15680,16160,15320,-360,-2.3,15650,-30,-0.19,15320,16300
ولصنم,ليزينگ‌صنعت‌ومعدن‌,177,1455437,3944346726,2751,2800,2685,-66,-2.4,2740,-11,-0.4,2614,2830
وپخش,داروپخش‌ (هلدينگ‌,177,535819,18317880700,34060,32690,34010,-50,-0.15,34110,50,0.15,32690,35550
فسا,پتروشيمي فسا,176,3200411,2867893887,922,899,895,-27,-2.93,914,-8,-0.87,895,918
قشهد,شهد,171,533851,7843828100,14560,14370,14740,180,1.24,14630,70,0.48,14370,14880
بسويچ,پارس‌سويچ‌,171,700216,11430468790,16170,16070,16000,-170,-1.05,16290,120,0.74,15610,16480
سرود,سيمان‌شاهرود,168,460175,9768606020,21580,22000,20920,-660,-3.06,21350,-230,-1.07,20900,22000
درازك,دارويي‌ رازك‌,168,344133,5709949800,16540,16990,16350,-190,-1.15,16560,20,0.12,16250,16990
حخزر,كشتيراني درياي خزر,168,666666,12393137940,17710,18590,18590,880,4.97,18400,690,3.9,18580,18590
غناب,روغن‌ نباتي‌ ناب,167,49347,8766563950,180700,177200,177100,-3600,-1.99,177650,-3050,-1.69,177100,183000
تسه0002,امتيازتسهيلاتمسكن ارديبهشت1400,166,1797,2148682594,1177206,1153000,1175999,-1207,-0.1,1195705,18499,1.57,1118346,1236000
كهربا,صندوق س.پشتوانه سكه طلا كهربا,165,1966487,24800434573,12363,12450,12599,236,1.91,12612,249,2.01,12450,12640
شرنگي,شيميايي رنگين,163,34436,11369350950,338700,328800,328550,-10150,-3,331350,-7350,-2.17,328550,346000
داريك,صندوق س.اعتماد داريك-د,163,5311279,67515977286,12685,12715,12709,24,0.19,12712,27,0.21,12701,12719
حرهشا,رهشاد سپاهان (سهامي عام,163,86571,7912636850,92800,90600,90050,-2750,-2.96,91400,-1400,-1.51,90050,95400
تپولا,مهندسي مرآت پولاد,161,565994,7949443950,14310,14670,13900,-410,-2.87,14070,-240,-1.68,13890,14670
سقاين,سيمان‌ قائن‌,161,117730,5389868230,46950,47970,45100,-1850,-3.94,46520,-430,-0.92,45060,47970
