نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
تسه9911,امتياز تسهيلات مسكن بهمن99,124,1174,1457386200,1305473,1240200,1244000,-61473,-4.71,1241385,-64088,-4.91,1240200,1250000
قشكر,شكرشاهرود,123,2581610,6273379536,2378,2485,2412,34,1.43,2399,21,0.88,2371,2485
كهربا,صندوق س.پشتوانه سكه طلا كهربا,123,711971,8796375847,12147,12270,12428,281,2.31,12355,208,1.71,12251,12436
ولصنم,ليزينگ‌صنعت‌ومعدن‌,122,999367,2778647431,2853,2887,2815,-38,-1.33,2839,-14,-0.49,2692,2887
وپخش,داروپخش‌ (هلدينگ‌,121,134632,4621101010,34010,34390,34490,480,1.41,34040,30,0.09,33370,34970
اخزا002,اسنادخزانه-م2بودجه00-031024,120,146500,84742132000,577880,577200,579300,1420,0.25,578440,560,0.1,577200,579300
ضشنا8014,اختيارخ شپنا-5850-1401/08/29,119,4181,5288767000,1302,1300,1231,-71,-5.45,1265,-37,-2.84,1220,1316
هامرز,صندوق س اعتماد هامرز-ثابت,118,4244183,42851077707,10091,10097,10097,6,0.06,10096,5,0.05,10096,10097
پلاست,كارخانجات توليدي پلاستيران,116,567510,9284463600,15890,16360,16360,470,2.96,16300,410,2.58,16360,16360
وحافظ,بيمه حافظ,116,2158614,21672484560,9750,10040,10040,290,2.97,10040,290,2.97,10040,10040
آوا,صندوق س.سهام آواي معيار-س,116,1165299,10279160540,8791,8760,8829,38,0.43,8821,30,0.34,8760,8878
كاسپين,داروسازي كاسپين تامين,115,224614,5351858200,23750,24900,23500,-250,-1.05,23800,50,0.21,22900,24900
سكه0111پ05,تمام سكه طرح جديد0111آينده,112,55500,80996492300,1437628,1446000,1460100,22472,1.56,1459396,21768,1.51,1446000,1476098
زعف0110پ18,زعفران0110نگين بهرامن(پ),112,121665,45751330862,375402,372340,380005,4603,1.23,376043,641,0.17,372340,385000
تسه9907,امتياز تسهيلات مسكن مهر99,112,1190,1475449388,1305019,1239769,1239769,-65250,-5,1239873,-65146,-4.99,1239769,1240000
سغدير,توسعه سرمايه و صنعت غدير,112,206782,2825430500,13690,13360,13690,0,0,13690,0,0,13360,14060
وملت,سرمايه گذاري ملت,111,1329535,3104966236,2374,2331,2347,-27,-1.14,2349,-25,-1.05,2327,2408
تسه9910,امتياز تسهيلات مسكن دي99,111,1138,1415312480,1308884,1243440,1243440,-65444,-5,1243684,-65200,-4.98,1243440,1250000
قپيرا,فرآورده‌هاي‌غدايي‌وقندپيرانشهر,109,587243,4989445090,8570,8240,8550,-20,-0.23,8550,-20,-0.23,8240,8600
ضخود4012,اختيارخ خودرو-2200-1401/04/08,109,5353,1477669000,295,306,272,-23,-7.8,276,-19,-6.44,265,325
دپارس,پارس‌ دارو,109,260977,8304434250,31580,30820,31900,320,1.01,31710,130,0.41,30450,32040
پارند2,صندوق س. پارند پايدار سپهر,108,10800000,10800000,10089,1,1,-10088,-99.99,1,-10088,-99.99,1,1
سكه0211پ02,تمام سكه طرح جديد0211ملت,106,22400,32715233400,1435994,1469989,1464000,28006,1.95,1460501,24507,1.71,1453999,1469989
تسه9909,امتياز تسهيلات مسكن آذر99,106,545,672753494,1296725,1232889,1232007,-64718,-4.99,1234410,-62315,-4.81,1231889,1296685
ويسا,سرمايه گذاري ايساتيس پويا,105,801212,5322031410,6760,6620,6610,-150,-2.22,6700,-60,-0.89,6560,6740
غالبر,لبنيات‌ كالبر,105,251697,2932464940,11920,11970,11550,-370,-3.1,11870,-50,-0.42,11380,11970
ساروج,بين المللي ساروج بوشهر,105,274942,4747745100,17730,17600,17370,-360,-2.03,17580,-150,-0.85,16850,17600
اخزا004,اسنادخزانه-م4بودجه00-030522,103,361600,228249883000,632120,631110,631150,-970,-0.15,631220,-900,-0.14,624950,632000
سكه0112پ03,تمام سكه طرح جديد0112سامان,102,17000,24805463800,1438975,1445001,1463000,24025,1.67,1459145,20170,1.4,1445001,1476000
آرام2,صندوق س شاخصي آرام مفيد,102,10200000,10200000,11190,1,1,-11189,-99.99,1,-11189,-99.99,1,1
حخزر,كشتيراني درياي خزر,97,149749,2683966090,18090,17240,17840,-250,-1.38,18060,-30,-0.17,17240,18500
آرمان,بيمه آرمان,97,598623,2526398118,4282,4161,4204,-78,-1.82,4266,-16,-0.37,4161,4281
سكه0110پ04,تمام سكه طرح جديد 0110 صادرات,93,56200,81706229400,1437031,1454000,1463399,26368,1.83,1453847,16816,1.17,1440013,1465000
تسه9904,امتياز تسهيلات مسكن تير99,92,3981,4983375990,1317673,1251790,1251790,-65883,-5,1251790,-65883,-5,1251790,1251790
وثخوز,سرمايه گذاري و توسعه خوزستان,91,137263,4705810700,34550,35000,33800,-750,-2.17,34450,-100,-0.29,33600,35300
كيان2,صندوق س. با درآمد ثابت كيان,90,9000000,9000000,34911,1,1,-34910,-100,1,-34910,-100,1,1
شستان,پتروشيمي گلستان,90,870217,3490432225,3933,4011,4011,78,1.98,3986,53,1.35,4000,4011
كقزوي,شيشه‌ قزوين‌,89,796807,11721030970,14290,14710,14710,420,2.94,14710,420,2.94,14710,14710
خريختح,ح . صنايع‌ريخته‌گري‌ايران‌,88,5010357,10521749700,1932,2100,2100,168,8.7,2100,168,8.7,2100,2100
اخزا001,اسنادخزانه-م1بودجه00-030821,87,205800,123383826000,599170,593550,599510,340,0.06,599530,360,0.06,593450,600000
وثوق,سرمايه گذاري وثوق امين,86,634371,5246248170,8030,8270,8270,240,2.99,8150,120,1.49,8270,8270
داريك,صندوق س.اعتماد داريك-د,85,2199212,27813632011,12608,12618,13079,471,3.74,12647,39,0.31,12615,13079
سكارون,سيمان كارون,73,102882,5524763400,55350,53700,53700,-1650,-2.98,54400,-950,-1.72,53700,53700
وسرمد,بيمه  سرمد,73,2534528,7968649910,3241,3144,3144,-97,-2.99,3162,-79,-2.44,3144,3145
ولراز,ليزينگ رازي,71,89738,2445360500,28050,27250,27250,-800,-2.85,27800,-250,-0.89,27250,27250
فيروزه,صندوق شاخص30 شركت فيروزه- سهام,71,8350,1624157410,194010,194010,194880,870,0.45,194510,500,0.26,194010,195490
سمتاز,سيمان ممتازان كرمان,70,125858,2422989590,19440,19290,19430,-10,-0.05,19390,-50,-0.26,19080,19430
شكبير,پتروشيمي اميركبير,70,292510,27949330500,98500,95550,95550,-2950,-2.99,97650,-850,-0.86,95550,95550
انار,صندوق س.انارنماد ارزش-درسهام,68,138988,1619722510,11580,11770,11680,100,0.86,11650,70,0.6,11580,11770
آسام,صندوق س.آرمان سپهر آشنا-م,67,146450,2199482070,14695,14900,15010,315,2.14,15019,324,2.2,14820,15060
سيناد,صندوق س.سپهرسودمند سينا-د,63,2907443,29068902271,10076,9999,9978,-98,-0.97,9998,-78,-0.77,9953,10000
وپسا,س. پتروشيمي ساختمان  خليج فارس,62,2370206,5401699474,2213,2279,2279,66,2.98,2247,34,1.54,2279,2279
اوصتا,صندوق انديشه ورزان صباتامين -د,62,1777535,40341309959,22682,22696,22696,14,0.06,22695,13,0.06,22695,22696
پاداش,صندوق س. ارزش پاداش-د,59,1248487,12717306468,10181,10187,10186,5,0.05,10186,5,0.05,10186,10187
الماس,صندوق س.امين تدبيرگران فردا-س,57,20065,2623771171,127626,129773,131000,3374,2.64,130764,3138,2.46,128503,131000
كمينا,شيشه سازي مينا,55,348143,3575428610,9980,10270,10270,290,2.91,10080,100,1,10270,10270
وامين,س. امين توان آفرين ساز,55,185887,2127624940,11400,11450,11470,70,0.61,11400,0,0,11430,11470
ضخود4013,اختيارخ خودرو-2400-1401/04/08,55,1887,285617000,173,180,141,-32,-18.5,151,-22,-12.72,141,189
ضملي3013,اختيارخ فملي-7000-1401/03/02,53,1693,798490000,533,450,458,-75,-14.07,472,-61,-11.44,450,529
صنم,ص.س.صندوق در صندوق صنم,53,386043,4482604431,11588,11590,11605,17,0.15,11612,24,0.21,11590,11629
اخزا0052,اسنادخزانه-م5بودجه00-030626,51,1983,1222658450,618320,610030,617520,-800,-0.13,616570,-1750,-0.28,610030,618320
كفرآور,فرآورده هاي سيمان شرق,51,628175,12437865000,20400,19800,19800,-600,-2.94,19800,-600,-2.94,19800,19800
ماني2,صندوق س. با درآمد ثابت ماني,50,5000000,5000000,11718,1,1,-11717,-99.99,1,-11717,-99.99,1,1
اخزا003,اسنادخزانه-م3بودجه00-030418,49,114800,73899341000,643810,640000,644500,690,0.11,643720,-90,-0.01,640000,644700
وآفري,بيمه كارآفرين,46,303022,1160594566,3760,3761,3819,59,1.57,3766,6,0.16,3761,3860
ضشنا8013,اختيارخ شپنا-5350-1401/08/29,46,1229,1882453000,1600,1560,1520,-80,-5,1532,-68,-4.25,1500,1598
وليزح,ح . ليزينگ‌ايران‌,45,1585059,2601081819,1641,1641,1641,0,0,1641,0,0,1641,1641
اخزا0022,اسنادخزانه-م2بودجه00-031024,45,1674,964498310,577880,550810,577810,-70,-0.01,576160,-1720,-0.3,549040,577810
تسه0002,امتيازتسهيلاتمسكن ارديبهشت1400,45,890,1202715480,1422454,1351332,1351332,-71122,-5,1351366,-71088,-5,1351332,1353332
شپارس,بين‌ المللي‌ محصولات‌  پارس‌,43,786402,4356667080,5280,5540,5540,260,4.92,5350,70,1.33,5540,5540
كايتا,ايتالران‌,43,99740,3763790850,36700,36350,37800,1100,3,37100,400,1.09,36350,37800
فبستم,صنايع ‌بسته‌بندي‌ مشهد,43,236575,4492559250,18440,18990,18990,550,2.98,18680,240,1.3,18990,18990
ضخود5004,اختيارخ خودرو-2200-1401/05/12,41,2219,771165000,350,350,345,-5,-1.43,348,-2,-0.57,336,360
وثنوح,ح. سرمايه گذاري ساختماني نوين,41,421229,566974234,1387,1346,1346,-41,-2.96,1346,-41,-2.96,1346,1346
ثاصفا,شركت‌ ساختمان‌ اصفهان‌,40,165021,1935696330,12090,11730,11730,-360,-2.98,12020,-70,-0.58,11730,11730
اخزا910,اسنادخزانه-م10بودجه99-020807,40,121500,91246251000,748100,750800,751600,3500,0.47,751000,2900,0.39,750800,751600
ضملت3013,اختيارخ وبملت-4000-1401/03/18,39,1450,137712000,115,100,91,-24,-20.87,95,-20,-17.39,80,115
ضخود4017,اختيارخ خودرو-3250-1401/04/08,39,2001,34855000,19,19,15,-4,-21.05,17,-2,-10.53,14,20
اخزا010,اسناد خزانه-م10بودجه00-031115,38,189700,108445958000,571670,572450,572500,830,0.15,571671,1,0,571000,572500
پلاستح,ح.كارخانجات توليدي پلاستيران,37,70428,995642720,14700,15480,13820,-880,-5.99,14140,-560,-3.81,13820,15480
آتيمس,صندوق س.آرمان آتيه درخشان مس-س,35,7747,1613989643,206633,206633,207540,907,0.44,208337,1704,0.82,206633,209199
اخزا007,اسنادخزانه-م7بودجه00-030912,35,189500,112227161000,592490,590060,592010,-480,-0.08,592230,-260,-0.04,590060,593390
ضخود4015,اختيارخ خودرو-2800-1401/04/08,34,1572,64588000,55,21,38,-17,-30.91,41,-14,-25.45,21,49
ارمغان,ص سرمايه گذاري ارمغان ايرانيان,34,485335,4895813267,10091,10086,10096,5,0.05,10087,-4,-0.04,10086,10096
اخزا0012,اسنادخزانه-م1بودجه00-030821,34,1909,1135917140,599170,598510,598030,-1140,-0.19,595030,-4140,-0.69,569220,598550
سايرا,ايرانيت‌,34,136512,4001293200,29600,29900,29050,-550,-1.86,29350,-250,-0.84,29050,30100
ضصاد3016,اختيارخ وبصادر-2500-1401/03/11,33,1420,4581000,5,18,3,-2,-40,3,-2,-40,3,18
صايند,صندوق س. گنجينه آينده روشن-د,32,604900,6103364130,10093,10070,10090,-3,-0.03,10090,-3,-0.03,10070,10099
اراد50,مرابحه عام دولت5-ش.خ0302,32,428200,428201154000,1000010,1000000,1000000,-10,0,1000000,-10,0,1000000,1000010
شصفها,پتروشيمي‌ اصفهان‌,31,77964,7905549600,103450,101400,101400,-2050,-1.98,102100,-1350,-1.3,101400,101400
شسم,توليد سموم‌ علف‌ كش,30,3405,981321000,279850,288200,288200,8350,2.98,280650,800,0.29,288200,288200
وبازار,صندوق س شاخصي بازارآشنا,30,162759,2265079230,13880,13990,13950,70,0.5,13920,40,0.29,13800,13990
اخزا0042,اسنادخزانه-م4بودجه00-030522,30,891,560937240,632120,624480,629810,-2310,-0.37,629560,-2560,-0.4,624480,630000
لخانه,لوازم‌ خانگي‌ پارس‌,28,261046,4884170660,18170,18710,18710,540,2.97,18420,250,1.38,18710,18710
اخزا009,اسناد خزانه-م9بودجه00-031101,28,222600,128240339000,575830,575690,576800,970,0.17,576100,270,0.05,575680,577100
ضستر3007,اختيارخ خگستر-4000-1401/03/22,27,940,204165000,262,230,204,-58,-22.14,217,-45,-17.18,200,235
كصدف,كاشي صدف سرام استقلال آباده,27,128140,4766808000,36150,37200,37200,1050,2.9,36650,500,1.38,37200,37200
حبندر,دريايي و کشتيراني خط دريابندر,27,101341,3546935000,34000,35000,35000,1000,2.94,34350,350,1.03,35000,35000
ضپلا4007,اختيارخ پالايش-90000-01/04/29,25,2301,92033000,3997,3300,4000,3,0.08,4000,3,0.08,3300,4000
مرواريد,صندوق س. مرواريد بها بازار-س,25,125492,1263160188,10080,10118,10070,-10,-0.1,10066,-14,-0.14,10055,10118
ولتجار,واسپاري تجار ايرانيان,24,542352,1536483216,2751,2833,2833,82,2.98,2763,12,0.44,2833,2833
اخزا903,اسنادخزانه-م3بودجه99-011110,24,7600,6596469000,866770,867300,869000,2230,0.26,867960,1190,0.14,867280,869000
ضهرم6001,اختيارخ اهرم-11000-1401/06/30,23,1702,82655500,1,4957,4900,4899,489900,4856,4855,485500,4700,4957
ضصاد3015,اختيارخ وبصادر-2000-1401/03/11,22,876,178465000,217,195,211,-6,-2.76,204,-13,-5.99,170,215
ضفلا3013,اختيارخ فولاد-12000-1401/03/18,22,238,190815000,797,800,750,-47,-5.9,802,5,0.63,720,850
وسنا,سرمايه گذاري نيروگاهي ايران,21,107674,1098274800,9910,10200,10200,290,2.93,10200,290,2.93,10200,10200
گوهر2,صندوق سكه طلاي كيان,20,200000,200000,70668,1,1,-70667,-100,1,-70667,-100,1,1
ضپلا4008,اختيارخ پالايش-100000-01/04/29,20,1950,39500000,2500,2000,2000,-500,-20,2026,-474,-18.96,2000,2500
اخزا008,اسنادخزانه-م8بودجه00-030919,20,47800,28163506000,589940,589560,590040,100,0.02,589190,-750,-0.13,583030,590040
صنوين,صندوق سرمايه‌گذاري صنوين-مختلط,20,2632,331540610,125050,125890,125600,550,0.44,125970,920,0.74,125600,126870
بذر,صندوق س بذر اميد آفرين-سهام,19,4157,486683490,116400,117000,116750,350,0.3,117080,680,0.58,116740,119920
ضصاد8044,اختيارخ وبصادر-1998-1401/08/11,18,817,408710000,500,500,500,0,0,500,0,0,500,510
سخند,صندوق س.سپهرخبرگان نفت-د,18,274590,2762742880,10050,10060,10056,6,0.06,10061,11,0.11,10056,10067
اخزا814,اسنادخزانه-م14بودجه98-010318,17,101600,100624386000,989100,989470,990450,1350,0.14,990400,1300,0.13,989470,990450
اخزا909,اسنادخزانه-م9بودجه99-020316,17,17500,14223837000,809730,812650,813200,3470,0.43,812790,3060,0.38,812640,813200
ضفلا3012,اختيارخ فولاد-10000-1401/03/18,17,355,928079000,2750,2655,2500,-250,-9.09,2614,-136,-4.95,2500,2750
خعمرا,توسعه و عمران شهرستان نائين,16,78656,766109440,9460,9740,9740,280,2.96,9480,20,0.21,9740,9740
اخزا0062,اسنادخزانه-م6بودجه00-030723,16,694,421506200,608960,608220,607020,-1940,-0.32,607360,-1600,-0.26,605420,608220
اخزا914,اسنادخزانه-م14بودجه99-021025,16,100500,72320842000,717630,719630,719620,1990,0.28,719610,1980,0.28,719610,719630
اخزا0032,اسنادخزانه-م3بودجه00-030418,15,656,417251970,643810,646000,643010,-800,-0.12,636050,-7760,-1.21,612020,646000
افق ملت,صندوق س در سهام افق ملت,15,2829,447292340,158060,158060,158880,820,0.52,158110,50,0.03,158060,158880
تسه9905,امتياز تسهيلات مسكن مرداد99,14,1613,2041782177,1332451,1265829,1265829,-66622,-5,1265829,-66622,-5,1265829,1265829
ثروتم,صندوق س. ثروت آفرين پارسيان-س,14,15280,1515138800,98470,99063,99299,829,0.84,99158,688,0.7,98772,99499
ضسپا3013,اختيارخ خساپا-1600-1401/03/25,14,877,494515000,578,570,545,-33,-5.71,564,-14,-2.42,541,577
ضجار7050,اختيارخ وتجارت-1980-1401/07/20,14,492,253522000,525,510,515,-10,-1.9,515,-10,-1.9,505,520
ضملي3014,اختيارخ فملي-8000-1401/03/02,13,346,7106000,3,3,5,2,66.67,21,18,600,3,30
ويستا,صندوق س. ويستا -س,13,89636,1172256777,13022,13150,13143,121,0.93,13078,56,0.43,12951,13201
پادا,صندوق س.پاداش سرمايه پارس-س,13,1564,189648641,118766,120800,120300,1534,1.29,121259,2493,2.1,120300,121500
اطلس2,صندوق س.توسعه اطلس مفيد-س,13,130000,130000,280266,1,1,-280265,-100,1,-280265,-100,1,1
اخزا902,اسنادخزانه-م2بودجه99-011019,12,115600,101479723000,878870,877400,879800,930,0.11,877850,-1020,-0.12,877400,879900
وآتوس,توسعه س. كشاورزي آرين توسكا,12,50812,1247434600,23850,24550,24550,700,2.94,23950,100,0.42,24550,24550
هاميد104,اختيارف ت ثاميد-1928-01/04/20,12,82168,20542000,188,250,250,62,32.98,250,62,32.98,250,250
ضجار7051,اختيارخ وتجارت-2180-1401/07/20,12,190,72922000,373,398,380,7,1.88,384,11,2.95,377,398
اخزا908,اسنادخزانه-م8بودجه99-020606,12,104800,81454744000,775980,776990,777010,1030,0.13,777240,1260,0.16,776990,777500
فلات,گروه صنايع معادن فلات ايرانيان,12,68568,706250400,10000,10300,10300,300,3,10020,20,0.2,10300,10300
اخزا901,اسنادخزانه-م1بودجه99-010621,11,6800,6380324000,937350,938000,940000,2650,0.28,938280,930,0.1,938000,947000
تسه9906,امتياز تسهيلات مسكن شهريور99,11,1336,1699799480,1339268,1272305,1272305,-66963,-5,1272305,-66963,-5,1272305,1272305
يارا2,صندوق س. آريا-د,11,9000000,9000000,10720,1,1,-10719,-99.99,1,-10719,-99.99,1,1
ضشنا8018,اختيارخ شپنا-8350-1401/08/29,11,125,42505000,302,400,350,48,15.89,340,38,12.58,330,400
اخزا9012,اسنادخزانه-م1بودجه99-010621,11,387,361785370,937350,925030,936610,-740,-0.08,934850,-2500,-0.27,925030,937980
اخزا905,اسنادخزانه-م5بودجه99-020218,11,17200,14204250000,824010,825550,826000,1990,0.24,825830,1820,0.22,825550,826000
ضخود5003,اختيارخ خودرو-2000-1401/05/12,11,766,399650000,547,520,515,-32,-5.85,522,-25,-4.57,515,525
گنجين,صندوق س. گنجينه يكم آويد-د,11,62587,972084662,15493,15530,15530,37,0.24,15532,39,0.25,15530,15538
سپيدما2,صندوق س. سپيد دماوند-د,10,93000000,93000000,12583,1,1,-12582,-99.99,1,-12582,-99.99,1,1
ضهمن3000,اختيارخ خبهمن-1200-1401/03/11,10,96,68333000,710,702,720,10,1.41,712,2,0.28,699,725
اخزا907,اسنادخزانه-م7بودجه99-020704,10,12000,9178161000,761100,764500,765000,3900,0.51,764850,3750,0.49,764500,765000
تكنو,تكنوتار,10,26341,193079530,6990,7330,7330,340,4.86,6990,0,0,7330,7330
ضخود5002,اختيارخ خودرو-1900-1401/05/12,10,356,211442000,690,599,590,-100,-14.49,594,-96,-13.91,590,600
سلار,شركت سيمان لارستان,10,21371,886896500,42750,41500,41500,-1250,-2.92,42650,-100,-0.23,41500,41500
زعف0110پ05,زعفران0110نگين زرين(پ),10,2368,928317280,390176,393000,393000,2824,0.72,392026,1850,0.47,390000,393000
ضهرم6000,اختيارخ اهرم-10000-1401/06/30,9,701,38639800,1,5584,5500,5499,549900,5512,5511,551100,5500,5584
نگين,ص.س. زمين و ساختمان نگين شهرري,9,11340,605146500,53250,53370,52420,-830,-1.56,53360,110,0.21,52380,53380
اخزا9082,اسنادخزانه-م8بودجه99-020606,9,230,175470610,775980,775000,775020,-960,-0.12,762920,-13060,-1.68,737210,777500
ضترا3015,اختيارخ شتران-5000-1401/03/08,9,128,68830000,588,510,579,-9,-1.53,538,-50,-8.5,500,615
اگ010819,گام بانك صادرات 0108,9,70300,62935120000,898000,892003,900000,2000,0.22,895236,-2764,-0.31,892003,900000
داريوش,صندوق س. ثروت داريوش -س,9,14029,162661120,11424,11410,11430,6,0.05,11595,171,1.5,11406,11690
ضسپا8053,اختيارخ خساپا-2200-1401/08/25,9,100,37138000,1,379,350,349,34900,371,370,37000,300,380
پتروما,صندوق س.بخشي پتروشيمي دماوند-ب,9,14782,160952792,10957,10887,10889,-68,-0.62,10888,-69,-0.63,10886,10889
طلا2,صندوق س.پشتوانه طلاي لوتوس,9,900000,900000,100422,1,1,-100421,-100,1,-100421,-100,1,1
اخزا815,اسنادخزانه-م15بودجه98-010406,8,3800,3723653000,980210,980000,980030,-180,-0.02,979910,-300,-0.03,979260,980030
شكف,كف,8,19882,899660500,44400,45250,45250,850,1.91,45250,850,1.91,45250,45250
خاتم2,صندوق س خاتم ايساتيس پويا-ثابت,8,7500000,7500000,13515,1,1,-13514,-99.99,1,-13514,-99.99,1,1
تاراز,صندوق س آواي تاراز زاگرس-سهام,8,14479,178372590,12250,12250,12230,-20,-0.16,12320,70,0.57,12230,12360
ثمين,صندوق س. ثروت افزون ثمين-س,8,16616,203859813,12217,12240,12111,-106,-0.87,12269,52,0.43,12111,12300
ضبدر3013,اختيارخ شبندر-7000-1401/03/29,8,83,207470000,2600,2500,2490,-110,-4.23,2500,-100,-3.85,2490,2500
ضذوب3002,اختيارخ ذوب-3000-1401/03/04,7,258,8068000,65,21,35,-30,-46.15,31,-34,-52.31,21,35
اخزا911,اسنادخزانه-م11بودجه99-020906,7,78300,57939029000,736970,739100,740000,3030,0.41,739960,2990,0.41,739100,740000
طخود4012,اختيارف خودرو-2200-1401/04/08,7,240,10800000,50,45,45,-5,-10,45,-5,-10,45,45
اخزا821,اسنادخزانه-م21بودجه98-020906,7,2600,1925750000,737930,739200,742000,4070,0.55,740670,2740,0.37,739100,742000
تملي703,تسهيلات مسكن ب. ملي-خرداد97,7,77,45846736,575490,604264,600010,24520,4.26,595412,19922,3.46,575490,604264
فردا2,صندوق س آواي فرداي زاگرس-ثابت,7,7000000,7000000,13093,1,1,-13092,-99.99,1,-13092,-99.99,1,1
ضشنا8012,اختيارخ شپنا-4850-1401/08/29,7,21,43223000,2000,2100,2010,10,0.5,2058,58,2.9,2010,2100
هماي2,صندوق س هماي آگاه-ثابت,7,22396000,22396000,10174,1,1,-10173,-99.99,1,-10173,-99.99,1,1
اخزا0072,اسنادخزانه-م7بودجه00-030912,6,281,165178960,592490,562890,591120,-1370,-0.23,587830,-4660,-0.79,562890,591660
گنجينه,صندوق س. گنجينه داريوش-د,6,58228,592084760,10364,10132,10170,-194,-1.87,10168,-196,-1.89,10132,10170
ضملت3014,اختيارخ وبملت-4500-1401/03/18,6,142,4251000,33,30,40,7,21.21,30,-3,-9.09,1,40
فسديد,لوله‌وتجهيزات‌ سديد - ورشكسته,6,7463,363448100,48250,48700,48700,450,0.93,48300,50,0.1,48700,48700
اخزا8152,اسنادخزانه-م15بودجه98-010406,6,208,203176700,980210,979400,976480,-3730,-0.38,976810,-3400,-0.35,970600,979400
ضشنا8017,اختيارخ شپنا-7350-1401/08/29,6,31,21080000,700,680,680,-20,-2.86,680,-20,-2.86,680,680
ضحافرين1203,اختيارخ حافرين-2500-14011214,5,12,19320000,1850,1610,1610,-240,-12.97,1610,-240,-12.97,1610,1610
زعف0110پ21,زعفران0110نگين ملل(پ),5,4030,1572700000,390000,390000,390500,500,0.13,390248,248,0.06,390000,390500
شتولي,تولي‌پرس‌,5,3667,61018880,16320,16640,16640,320,1.96,16640,320,1.96,16640,16640
ضصاد3012,اختيارخ وبصادر-1400-1401/03/11,5,152,116738000,790,760,769,-21,-2.66,768,-22,-2.78,760,769
ثبات2,صندوق س. ثبات ويستا -د,5,24900000,24900000,11579,1,1,-11578,-99.99,1,-11578,-99.99,1,1
پشاهن,توليدي پلاستيك‌ شاهين,5,50202,2615524200,50600,52100,52100,1500,2.96,52100,1500,2.96,52100,52100
ضملت3011,اختيارخ وبملت-3000-1401/03/18,5,177,177000000,960,1000,1000,40,4.17,1000,40,4.17,1000,1000
ضذوب8004,اختيارخ ذوب-2740-1401/08/04,5,500,305000000,1,600,610,609,60900,610,609,60900,600,620
ضذوب8003,اختيارخ ذوب-2540-1401/08/04,5,275,208750000,900,850,750,-150,-16.67,759,-141,-15.67,750,850
طسپا3015,اختيارف خساپا-2000-1401/03/25,5,350,13600000,40,41,40,0,0,39,-1,-2.5,35,41
افران2,صندوق س افرا نماد پايدار-ثابت,5,23900000,23900000,16370,1,1,-16369,-99.99,1,-16369,-99.99,1,1
داوه4,داروسازي آوه سينا,4,4000000,33360000000,8190,8340,8340,150,1.83,8340,150,1.83,8340,8340
ضفلا3009,اختيارخ فولاد-7000-1401/03/18,4,20,100851000,7145,5000,5250,-1895,-26.52,5043,-2102,-29.42,5000,5250
اخزا8202,اسنادخزانه-م20بودجه98-020806,4,100,74528580,749410,742500,743010,-6400,-0.85,745290,-4120,-0.55,742500,751310
ضهمن3002,اختيارخ خبهمن-1600-1401/03/11,4,4,1381000,403,350,311,-92,-22.83,345,-58,-14.39,311,370
ضپلا4006,اختيارخ پالايش-80000-01/04/29,4,110,7800000,8015,7000,8000,-15,-0.19,7091,-924,-11.53,7000,8000
ضسپا8054,اختيارخ خساپا-2400-1401/08/25,4,40,8000000,1,200,200,199,19900,200,199,19900,200,200
ضكاريس304,اختيارخ كاريس-15000-14010331,4,94,70476000,718,749,750,32,4.46,750,32,4.46,749,750
ضخود5005,اختيارخ خودرو-2400-1401/05/12,4,251,57730000,237,225,230,-7,-2.95,230,-7,-2.95,225,235
ضستر3004,اختيارخ خگستر-3250-1401/03/22,4,14,8880000,556,650,630,74,13.31,634,78,14.03,630,650
ضخود5006,اختيارخ خودرو-2600-1401/05/12,4,115,14936000,129,130,129,0,0,130,1,0.78,129,130
اخزا0092,اسناد خزانه-م9بودجه00-031101,4,232,133267480,575830,574250,574230,-1600,-0.28,574430,-1400,-0.24,574230,574690
اخزا9112,اسنادخزانه-م11بودجه99-020906,4,167,123180400,736970,737200,738000,1030,0.14,737610,640,0.09,737200,738000
اخزا0034,اسنادخزانه-م3بودجه00-030418,4,115758,74455545600,643810,643200,643200,-610,-0.09,643200,-610,-0.09,643200,643200
ضسپا3014,اختيارخ خساپا-1800-1401/03/25,4,115,44100000,400,60,380,-20,-5,383,-17,-4.25,60,400
كابگن,توليدي و صنعتي آبگينه‌,4,5998,51762740,8710,8630,8630,-80,-0.92,8710,0,0,8630,8630
پست0108پ04,پسته فندقي32-30سبزدانه0108(پ),4,11,27671420,2408162,2500000,2528570,120408,5,2515584,107422,4.46,2500000,2528570
اوج,صندوق س.اوج دماوند-س,4,30443,349670070,11614,11490,11486,-128,-1.1,11486,-128,-1.1,11486,11490
اخزا0082,اسنادخزانه-م8بودجه00-030919,3,174,100867920,589940,589020,566800,-23140,-3.92,579700,-10240,-1.74,566800,589040
گواهي ظرفيت,گواهي ظرفيت نقدي,3,6200000,249835200000,38378,40296,40296,1918,5,38828,450,1.17,40296,40296
ضملي3012,اختيارخ فملي-6000-1401/03/02,3,140,210000000,1045,1500,1500,455,43.54,1500,455,43.54,1500,1500
ضملت3012,اختيارخ وبملت-3500-1401/03/18,3,115,58550000,535,505,510,-25,-4.67,509,-26,-4.86,505,510
