نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
تسه9911,امتياز تسهيلات مسكن بهمن99,157,1078,1282553675,1181958,1125000,1142892,-39066,-3.31,1189753,7795,0.66,1125000,1239000
وپخش,داروپخش‌ (هلدينگ‌,157,430726,14568836150,34080,33030,34140,60,0.18,34000,-80,-0.23,32560,34300
ثرود,سرمايه‌گذاري مسكن زاينده رود,157,1081360,12641098400,12430,11690,11690,-740,-5.95,11690,-740,-5.95,11690,11690
دشيري,شيرين دارو,153,52029,5122907650,100200,97650,98850,-1350,-1.35,99250,-950,-0.95,97650,101000
ويسا,سرمايه گذاري ايساتيس پويا,152,697528,4549492630,6580,6700,6520,-60,-0.91,6550,-30,-0.46,6400,6700
فسا,پتروشيمي فسا,149,3463388,3145441715,930,907,903,-27,-2.9,923,-7,-0.75,903,937
وتوشه,سرمايه‌ گذاري‌ پارس‌ توشه‌,149,1334690,8742945760,6740,6590,6410,-330,-4.9,6630,-110,-1.63,6410,6740
فاهواز,نورد و لوله اهواز,148,2864765,15720141280,5590,5480,5480,-110,-1.97,5490,-100,-1.79,5480,5590
بايكا,كارخانجات كابلسازي ‌ايران‌,147,362896,5599758010,15880,15800,15410,-470,-2.96,15610,-270,-1.7,15410,15980
ضستا7005,اختيارخ شستا-1200-1401/07/17,142,8805,616462000,71,72,70,-1,-1.41,70,-1,-1.41,68,74
سجام,مجتمع سيمان غرب آسيا,141,1980788,4989296179,2552,2480,2527,-25,-0.98,2535,-17,-0.67,2478,2555
وملت,سرمايه گذاري ملت,141,1806205,4228321904,2317,2290,2340,23,0.99,2338,21,0.91,2275,2363
زعف0110پ18,زعفران0110نگين بهرامن(پ),137,125849,49057794977,381180,385171,390100,8920,2.34,389815,8635,2.27,385171,395900
دارا,صندوق س. دارا الگوريتم-د,137,5990862,60009910814,10011,10017,10017,6,0.06,10017,6,0.06,10016,10017
سرود,سيمان‌شاهرود,132,438165,9217547730,21170,20550,21150,-20,-0.09,21090,-80,-0.38,20550,21430
شپاس,نفت پاسارگاد,132,265905,4831131150,18480,18500,18440,-40,-0.22,18390,-90,-0.49,18100,18500
سبجنو,سيمان‌ بجنورد,131,268270,11280200360,41290,42220,42000,710,1.72,41870,580,1.4,41080,43000
ساروج,بين المللي ساروج بوشهر,131,409380,6842835090,17030,16910,17030,0,0,16880,-150,-0.88,16320,17030
دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,130,273010,6518940210,24260,24590,24070,-190,-0.78,24200,-60,-0.25,23400,24600
اوصتا,صندوق انديشه ورزان صباتامين -د,129,4216362,95804766950,22708,22723,22723,15,0.07,22722,14,0.06,22722,22723
سارومح,ح . سيمان‌اروميه‌,127,184166,4606698700,25430,24800,24970,-460,-1.81,25010,-420,-1.65,24800,25450
يارا,صندوق س. آريا-د,127,5543262,59545623518,10735,10742,10741,6,0.06,10742,7,0.07,10741,10742
شساخت,مهندسي و ساختمان صنايع نفت,125,133612,5819358800,44800,43550,43500,-1300,-2.9,44650,-150,-0.33,43500,43800
بميلا,توسعه سرمايه گذاري ميلاد پارس,123,1696674,19478363670,11170,11270,11500,330,2.95,11480,310,2.78,11270,11500
فبيرا,بسته‌ بندي‌ ايران‌,122,3359410,5502712317,1670,1637,1637,-33,-1.98,1638,-32,-1.92,1637,1670
اخزا002,اسنادخزانه-م2بودجه00-031024,120,128100,74144004000,578990,579090,579500,510,0.09,578800,-190,-0.03,578060,580000
حاريا,كشتيراني آريا,120,741610,4175264300,5740,5630,5630,-110,-1.92,5640,-100,-1.74,5630,5630
آكورد2,صندوق س. آرمان آتي كوثر-د,118,11800000,11800000,38845,1,1,-38844,-100,1,-38844,-100,1,1
برن0104پ01,برنج طارم0104تجارت مازندران(پ),118,3749,3178436551,811951,819572,852548,40597,5,847809,35858,4.42,793000,852548
كاسپين,داروسازي كاسپين تامين,117,219942,4913744550,22700,21800,22150,-550,-2.42,22600,-100,-0.44,21800,22850
آوا,صندوق س.سهام آواي معيار-س,116,415897,3580537546,8623,8564,8590,-33,-0.38,8609,-14,-0.16,8564,8694
وجامي,سرمايه گذاري جامي,115,1588772,6822186968,4426,4294,4294,-132,-2.98,4326,-100,-2.26,4294,4294
زرين,صندوق س. سهام زرين كوروش-س,114,294823,4019273236,13553,13520,13655,102,0.75,13633,80,0.59,13510,13849
غبهار,كشت وصنعت بهاران گلبهار خراسان,113,307709,4757181140,15930,15460,15460,-470,-2.95,15690,-240,-1.51,15460,15460
انار,صندوق س.انارنماد ارزش-درسهام,113,513837,5739994650,11240,11200,11120,-120,-1.07,11170,-70,-0.62,11100,11320
فمراد,آلومراد,111,321882,8723002200,25810,27100,27100,1290,5,26450,640,2.48,27100,27100
افرا,افرانت,111,176877,6217226550,36950,35150,35150,-1800,-4.87,35150,-1800,-4.87,35150,35150
شكبير,پتروشيمي اميركبير,110,1223048,114966512000,96900,94000,94000,-2900,-2.99,94000,-2900,-2.99,94000,94000
قپيرا,فرآورده‌هاي‌غدايي‌وقندپيرانشهر,109,549418,4770678720,8520,8840,8640,120,1.41,8570,50,0.59,8610,8840
دپارس,پارس‌ دارو,109,191046,5970258480,31420,32500,30910,-510,-1.62,31350,-70,-0.22,30910,32500
سفاسي,شركت فارسيت اهواز,108,1347626,4284342326,3272,3184,3174,-98,-3,3231,-41,-1.25,3174,3360
فيروزه,صندوق شاخص30 شركت فيروزه- سهام,108,23878,4673879520,194520,194530,196200,1680,0.86,195740,1220,0.63,194520,196200
فردا2,صندوق س آواي فرداي زاگرس-ثابت,108,108000000,108000000,13108,1,1,-13107,-99.99,1,-13107,-99.99,1,1
سفانو,سيمان فارس نو,107,316697,10719499540,34060,33220,33500,-560,-1.64,33900,-160,-0.47,33220,34720
ثعتما,س. ساختماني اعتماد گستر,107,419451,6509879520,15990,15520,15520,-470,-2.94,15670,-320,-2,15520,15520
اراد104,مرابحه عام دولت104-ش.خ020303,106,20041300,19616424440000,1000000,978800,978800,-21200,-2.12,978800,-21200,-2.12,978800,978800
عيار2,صندوق طلاي عيار مفيد,106,1060000,1060000,36320,1,1,-36319,-100,1,-36319,-100,1,1
خاتم,صندوق س خاتم ايساتيس پويا-ثابت,106,1490723,20183986871,13530,13539,13540,10,0.07,13540,10,0.07,13538,13540
درازك,دارويي‌ رازك‌,106,355132,5769306530,16360,16470,16450,90,0.55,16310,-50,-0.31,15780,16480
مارون,پتروشيمي مارون,106,70735,13479943150,190850,190950,191100,250,0.13,190800,-50,-0.03,187150,191200
ماني2,صندوق س. با درآمد ثابت ماني,105,10500000,10500000,11731,1,1,-11730,-99.99,1,-11730,-99.99,1,1
رتكو,كنترل‌خوردگي‌تكين‌كو,102,506314,4234163300,8610,8220,8350,-260,-3.02,8540,-70,-0.81,8220,8680
لپيام,گسترش صنايع پيام,101,342737,8362782800,23700,24400,24400,700,2.95,24250,550,2.32,24400,24400
بسويچ,پارس‌سويچ‌,101,372528,5890581890,16200,16000,15840,-360,-2.22,16040,-160,-0.99,15640,16000
كيان2,صندوق س. با درآمد ثابت كيان,100,10000000,10000000,34952,1,1,-34951,-100,1,-34951,-100,1,1
فيروزا2,صندوق ارمغان فيروزه آسيا-ثابت,100,10000000,10000000,28136,1,1,-28135,-100,1,-28135,-100,1,1
وآتوس,توسعه س. كشاورزي آرين توسكا,100,305072,7733554050,24650,25350,25350,700,2.84,25350,700,2.84,25300,25350
دسينا,داروسازي‌ سينا,97,407298,10248702390,25670,25000,25470,-200,-0.78,25300,-370,-1.44,24710,25700
وثخوز,سرمايه گذاري و توسعه خوزستان,97,136054,4542176350,34150,33250,33150,-1000,-2.93,33800,-350,-1.02,33150,34000
وآفر,سرمايه گذاري ارزش آفرينان,97,387410,12261526500,32600,31650,31650,-950,-2.91,31650,-950,-2.91,31650,31650
ثقزوي,شركت عمران و سازندگي قزوين,94,545262,7355584380,13100,13490,13490,390,2.98,13380,280,2.14,13490,13490
حرهشا,رهشاد سپاهان (سهامي عام,94,52674,4905776250,95700,97550,92900,-2800,-2.93,93900,-1800,-1.88,92850,97550
وكار,بانك‌ كارآفرين‌,91,5104749,16998921978,3341,3341,3300,-41,-1.23,3337,-4,-0.12,3300,3345
حبندر,دريايي و کشتيراني خط دريابندر,90,653704,23598714400,35050,36100,36100,1050,3,36100,1050,3,36100,36100
سغدير,توسعه سرمايه و صنعت غدير,88,223593,2944787460,13140,13140,13240,100,0.76,13150,10,0.08,12900,13350
صنم,ص.س.صندوق در صندوق صنم,85,1002839,11454067841,11456,11457,11450,-6,-0.05,11422,-34,-0.3,11380,11494
سيستم,همكاران سيستم,85,564546,3542984270,6210,6050,6300,90,1.45,6220,10,0.16,6050,6430
غناب,روغن‌ نباتي‌ ناب,85,20335,3723609450,186800,183100,183100,-3700,-1.98,183950,-2850,-1.53,183100,185000
سكه0111پ05,تمام سكه طرح جديد0111آينده,84,47600,69395926800,1452834,1465000,1455006,2172,0.15,1457898,5064,0.35,1450000,1465000
اخزا005,اسنادخزانه-م5بودجه00-030626,83,251900,156155663000,619290,618110,621000,1710,0.28,619910,620,0.1,618110,621000
سمتاز,سيمان ممتازان كرمان,82,248370,4937051430,19810,20300,19830,20,0.1,19840,30,0.15,19610,20300
اخزا001,اسنادخزانه-م1بودجه00-030821,80,133100,79926780000,599460,599500,601010,1550,0.26,600500,1040,0.17,599020,601980
كهربا,صندوق س.پشتوانه سكه طلا كهربا,79,599942,7440499048,12297,12441,12380,83,0.67,12402,105,0.85,12340,12496
سكه0112پ03,تمام سكه طرح جديد0112سامان,76,14000,20415006000,1446601,1460010,1455000,8399,0.58,1458215,11614,0.8,1455000,1464900
اراد1054,مرابحه عام دولت105-ش.خ030503,74,13690000,13071869120000,1000000,954848,954848,-45152,-4.52,954848,-45152,-4.52,954848,954848
وزمين,بانك ايران زمين,74,406392,3876811300,9700,9840,9510,-190,-1.96,9660,-40,-0.41,9510,9840
شستان,پتروشيمي گلستان,74,868475,3592242084,4059,4000,4140,81,2,4112,53,1.31,4000,4140
سكه0211پ02,تمام سكه طرح جديد0211ملت,73,12800,18674788600,1448455,1455000,1455100,6645,0.46,1458968,10513,0.73,1454998,1468990
خريختح,ح . صنايع‌ريخته‌گري‌ايران‌,73,2442965,4886830000,2104,2100,2000,-104,-4.94,2000,-104,-4.94,2000,2100
تداوم,صندوق تداوم اطمينان تمدن-ثابت,71,1425169,14399506588,10098,10103,10105,7,0.07,10104,6,0.06,10103,10105
ضخود4015,اختيارخ خودرو-2800-1401/04/08,66,2945,65298000,24,20,22,-2,-8.33,22,-2,-8.33,16,28
الماس,صندوق س.امين تدبيرگران فردا-س,65,17590,2163271014,124707,120416,123000,-1707,-1.37,122983,-1724,-1.38,120416,125000
گكيش,توريستي ورفاهي آبادگران كيش,64,89671,3026396250,34750,33750,33750,-1000,-2.88,34450,-300,-0.86,33750,33750
ضشنا8013,اختيارخ شپنا-5350-1401/08/29,63,1581,2094277000,1367,1493,1310,-57,-4.17,1325,-42,-3.07,1299,1493
اخزا006,اسنادخزانه-م6بودجه00-030723,62,157400,95982620000,609560,609110,610910,1350,0.22,609800,240,0.04,609110,610910
داريك,صندوق س.اعتماد داريك-د,60,964963,12231823343,12668,12675,12675,7,0.06,12676,8,0.06,12675,12677
وحافظ,بيمه حافظ,60,756430,8055979500,10340,10650,10650,310,3,10560,220,2.13,10650,10650
رماس,صندوق س.راهبرد ممتازابن سينا-س,60,163821,2058590446,12861,13398,12511,-350,-2.72,12566,-295,-2.29,12124,13398
ضستا7004,اختيارخ شستا-1100-1401/07/17,59,3601,375805000,107,112,105,-2,-1.87,104,-3,-2.8,99,112
اطلس2,صندوق س.توسعه اطلس مفيد-س,57,570000,570000,276467,1,1,-276466,-100,1,-276466,-100,1,1
ضخود4017,اختيارخ خودرو-3250-1401/04/08,54,1917,26174000,13,12,13,0,0,14,1,7.69,12,15
وبازار,صندوق س شاخصي بازارآشنا,53,327645,4385549660,13420,13360,13350,-70,-0.52,13390,-30,-0.22,13340,13560
مرواريد,صندوق س. مرواريد بها بازار-س,53,57863,580771008,10021,10020,10039,18,0.18,10037,16,0.16,10020,10060
كايتا,ايتالران‌,52,92907,3581564850,37450,38550,38550,1100,2.94,37800,350,0.93,38550,38550
وامين,س. امين توان آفرين ساز,52,174399,1994639090,11400,11450,11450,50,0.44,11400,0,0,11400,11500
سلام2,صندوق س سلام فارابي-سهام,51,5100000,5100000,10010,1,1,-10009,-99.99,1,-10009,-99.99,1,1
شپارس,بين‌ المللي‌ محصولات‌  پارس‌,49,317033,1807088100,5430,5700,5700,270,4.97,5460,30,0.55,5700,5700
ارمغان,ص سرمايه گذاري ارمغان ايرانيان,49,966153,9764742163,10096,10108,10103,7,0.07,10107,11,0.11,10098,10109
اخزا004,اسنادخزانه-م4بودجه00-030522,49,106500,67284673000,631720,630120,632400,680,0.11,631780,60,0.01,630120,633480
ضسپا3013,اختيارخ خساپا-1600-1401/03/25,45,2125,1018635000,465,480,480,15,3.23,479,14,3.01,411,480
سي تيپ2ن32,گواهي سيمان تيپ2هرمزگان(ن),44,1625000,8757125000,5389,5389,5389,0,0,5389,0,0,5389,5389
اخزا0022,اسنادخزانه-م2بودجه00-031024,44,1656,954738650,578990,570010,578710,-280,-0.05,576530,-2460,-0.42,570010,578900
پلاستح,ح.كارخانجات توليدي پلاستيران,43,137888,1729372120,13310,13600,12520,-790,-5.94,12540,-770,-5.79,12520,13600
سكه0110پ04,تمام سكه طرح جديد 0110 صادرات,43,12200,17802966900,1450686,1465999,1455253,4567,0.31,1459260,8574,0.59,1455101,1465999
فافق,صنايع مس افق كرمان,42,671376,3208859720,4800,4800,4840,40,0.83,4790,-10,-0.21,4690,4850
ضشنا8014,اختيارخ شپنا-5850-1401/08/29,41,829,951635000,1159,1170,1150,-9,-0.78,1148,-11,-0.95,1002,1279
اخزا003,اسنادخزانه-م3بودجه00-030418,40,147100,94950634000,644410,643300,645700,1290,0.2,645480,1070,0.17,643300,645990
وايرا,سرمايه گذاري صنايع ايران,40,1325266,2772456472,2156,2092,2092,-64,-2.97,2137,-19,-0.88,2092,2092
ضسپا8057,اختيارخ خساپا-3000-1401/08/25,39,1734,169920000,69,95,86,17,24.64,98,29,42.03,86,100
قنقش,قند نقش جهان,38,16082,1904847100,120700,118300,118500,-2200,-1.82,120050,-650,-0.54,118300,120000
اخزا0042,اسنادخزانه-م4بودجه00-030522,37,1092,687401590,631720,628910,631200,-520,-0.08,629490,-2230,-0.35,628910,631200
اخزا0052,اسنادخزانه-م5بودجه00-030626,33,1537,947178570,619290,600760,619010,-280,-0.05,616250,-3040,-0.49,600760,621000
زعف0110پ20,زعفران0110نگين وحدت جام(پ),32,19528,7610021421,383793,389999,390000,6207,1.62,389698,5905,1.54,385171,399998
ضذوب3001,اختيارخ ذوب-2500-1401/03/04,31,905,185954000,206,290,225,19,9.22,205,-1,-0.49,165,290
ضملت3013,اختيارخ وبملت-4000-1401/03/18,31,936,49188000,41,50,69,28,68.29,53,12,29.27,45,69
كصدف,كاشي صدف سرام استقلال آباده,30,85995,3267810000,36900,38000,38000,1100,2.98,37250,350,0.95,38000,38000
صايند,صندوق س. گنجينه آينده روشن-د,29,168230,1699076050,10089,10100,10105,16,0.16,10100,11,0.11,10090,10105
داريوش,صندوق س. ثروت داريوش -س,28,69444,781057260,11268,11444,11220,-48,-0.43,11247,-21,-0.19,11220,11444
سي تيپ2ن17,گواهي سيمان تيپ2ماهان كرمان(ن),27,733000,5272469000,6851,7193,7193,342,4.99,7193,342,4.99,7193,7193
آينده,بازرگاني آينده سازان بهشت پارس,26,59014,741805980,12950,12570,12570,-380,-2.93,12920,-30,-0.23,12570,12570
اخزا910,اسنادخزانه-م10بودجه99-020807,25,225600,169404330000,750160,750110,751000,840,0.11,750910,750,0.1,750110,751000
ضستر3007,اختيارخ خگستر-4000-1401/03/22,25,847,125355000,97,150,105,8,8.25,148,51,52.58,100,150
ثمين,صندوق س. ثروت افزون ثمين-س,25,51577,624885939,11940,12150,12099,159,1.33,12116,176,1.47,11901,12150
وآفري,بيمه كارآفرين,25,231502,876370538,3766,3766,3770,4,0.11,3767,1,0.03,3766,3863
سايرا,ايرانيت‌,25,33260,968424650,29200,28650,28800,-400,-1.37,29200,0,0,28650,29750
افق ملت,صندوق س در سهام افق ملت,24,4021,627309780,156750,156000,156000,-750,-0.48,156010,-740,-0.47,156000,156050
فلات,گروه صنايع معادن فلات ايرانيان,24,61078,637043540,10130,10430,10430,300,2.96,10150,20,0.2,10430,10430
كهرام,توليدي گرانيت بهسرام,24,5513,307901050,56950,55850,55850,-1100,-1.93,56900,-50,-0.09,55850,55850
آتيمس,صندوق س.آرمان آتيه درخشان مس-س,24,7870,1601632420,204630,202964,203100,-1530,-0.75,203511,-1119,-0.55,202964,204498
كباده,توليد خاك نسوزاستقلال آباده,24,256010,4772026400,18100,18640,18640,540,2.98,18640,540,2.98,18640,18640
ضذوب3002,اختيارخ ذوب-3000-1401/03/04,23,1095,3635000,5,4,1,-4,-80,3,-2,-40,1,6
وسرمد,بيمه  سرمد,23,1271182,3860579734,3130,3037,3037,-93,-2.97,3092,-38,-1.21,3037,3037
ضخود5005,اختيارخ خودرو-2400-1401/05/12,22,1527,225143000,163,160,150,-13,-7.98,147,-16,-9.82,135,160
پادا,صندوق س.پاداش سرمايه پارس-س,22,295738,35126801229,117317,118000,118100,783,0.67,118777,1460,1.24,117400,119000
ولتجار,واسپاري تجار ايرانيان,21,634455,1812637935,2774,2857,2857,83,2.99,2788,14,0.5,2857,2857
ضصاد3016,اختيارخ وبصادر-2500-1401/03/11,21,1039,1939000,1,1,1,0,0,2,1,100,1,2
ثبات2,صندوق س. ثبات ويستا -د,20,82800000,82800000,11593,1,1,-11592,-99.99,1,-11592,-99.99,1,1
اخزا010,اسناد خزانه-م10بودجه00-031115,20,31700,18171518300,571896,573990,574170,2274,0.4,573234,1338,0.23,572000,574170
ضستا7002,اختيارخ شستا-900-1401/07/17,20,750,173260000,234,240,233,-1,-0.43,231,-3,-1.28,210,240
تكنو,تكنوتار,19,341328,2515587360,7020,7370,7370,350,4.99,7080,60,0.85,7370,7370
اراد99,مرابحه عام دولت99-ش.خ050723,19,415800,415800000000,1000000,1000000,1000000,0,0,1000000,0,0,1000000,1000000
اخزا008,اسنادخزانه-م8بودجه00-030919,19,51900,30648445000,590110,590310,590900,790,0.13,590530,420,0.07,590310,591010
قتربت,قند تربت حيدريه,19,114525,2020221000,17130,17640,17640,510,2.98,17230,100,0.58,17640,17640
ضخود5003,اختيارخ خودرو-2000-1401/05/12,18,839,327720000,386,420,410,24,6.22,391,5,1.3,220,420
ويستا,صندوق س. ويستا -س,18,101086,1290700948,12746,12650,12800,54,0.42,12768,22,0.17,12650,12800
قاروم,قند اروميه,18,883,169933350,198400,192450,192450,-5950,-3,198300,-100,-0.05,192450,192450
ضستا7000,اختيارخ شستا-700-1401/07/17,17,1103,438245000,399,415,400,1,0.25,397,-2,-0.5,390,415
شكف,كف,17,42959,2021220950,46150,47050,47050,900,1.95,47050,900,1.95,47050,47050
اخزا0012,اسنادخزانه-م1بودجه00-030821,17,575,344095360,599460,595010,598920,-540,-0.09,598430,-1030,-0.17,595010,598920
ضخود5004,اختيارخ خودرو-2200-1401/05/12,17,372,94667000,261,245,245,-16,-6.13,254,-7,-2.68,245,261
اخزا0062,اسنادخزانه-م6بودجه00-030723,16,654,398157860,609560,608600,608710,-850,-0.14,608800,-760,-0.12,608600,609900
اخزا903,اسنادخزانه-م3بودجه99-011110,16,78700,68625684000,870680,870970,872000,1320,0.15,871990,1310,0.15,870970,872500
سلار,شركت سيمان لارستان,16,41046,1695199800,42550,41300,41300,-1250,-2.94,42350,-200,-0.47,41300,41300
اخزا901,اسنادخزانه-م1بودجه99-010621,16,4300,4045290000,939650,940740,940860,1210,0.13,940770,1120,0.12,940740,940980
وسين,بيمه سينا,15,235587,576245802,2521,2446,2446,-75,-2.98,2516,-5,-0.2,2446,2446
ثاصفا,شركت‌ ساختمان‌ اصفهان‌,15,45146,524145060,11960,11610,11610,-350,-2.93,11940,-20,-0.17,11610,11610
صنوين,صندوق سرمايه‌گذاري صنوين-مختلط,15,2301,286122720,125280,124400,124210,-1070,-0.85,124350,-930,-0.74,124200,124410
اراد50,مرابحه عام دولت5-ش.خ0302,15,115300,115300001000,1000000,1000000,1000000,0,0,1000000,0,0,1000000,1000010
سامان06,اجاره توسعه س. سامان14060303,15,1500000,1500000000000,1000000,1000000,1000000,0,0,1000000,0,0,1000000,1000000
ضسپا8052,اختيارخ خساپا-2000-1401/08/25,15,865,320390000,362,380,380,18,4.97,370,8,2.21,350,390
بذر,صندوق س بذر اميد آفرين-سهام,14,2330,265057250,116020,114500,113310,-2710,-2.34,113760,-2260,-1.95,113310,114500
طخود4012,اختيارف خودرو-2200-1401/04/08,14,523,31380000,61,60,60,-1,-1.64,60,-1,-1.64,60,60
سي تيپ2ن24,گواهي سيمان تيپ2هگمتان(ن),13,323000,1811061000,5607,5607,5607,0,0,5607,0,0,5607,5607
طخود3058,اختيارف خودرو-2500-1401/03/04,13,505,120680000,194,220,260,66,34.02,239,45,23.2,215,260
آسام,صندوق س.آرمان سپهر آشنا-م,13,118000,1716813500,14640,14600,14540,-100,-0.68,14549,-91,-0.62,14540,14600
سي تيپ2ن02,گواهي سيمان تيپ2صوفيان(ن),12,162000,1194912000,7025,7376,7376,351,5,7376,351,5,7376,7376
سي تيپ2ن30,گواهي سيمان تيپ2كرمان(ن),12,440000,3515160000,7609,7989,7989,380,4.99,7989,380,4.99,7989,7989
سي تيپ2ن34,گواهي سيمان تيپ2ممتازان(ن),12,300000,2409900000,7651,8033,8033,382,4.99,8033,382,4.99,8033,8033
اخزا815,اسنادخزانه-م15بودجه98-010406,12,9300,9119310000,980510,980500,980600,90,0.01,980570,60,0.01,980410,980990
ثروتم,صندوق س. ثروت آفرين پارسيان-س,12,2130,206294020,97204,96776,97150,-54,-0.06,96852,-352,-0.36,96476,97426
پكويرح,ح. كوير تاير,11,37294,149176000,4000,4000,4000,0,0,4000,0,0,4000,4000
ضفلا3013,اختيارخ فولاد-12000-1401/03/18,11,148,74000000,668,500,500,-168,-25.15,500,-168,-25.15,500,500
زعف0110پ05,زعفران0110نگين زرين(پ),11,4515,1810656500,395000,400000,401000,6000,1.52,401031,6031,1.53,400000,405000
خعمرا,توسعه و عمران شهرستان نائين,11,89573,876919670,9510,9790,9790,280,2.94,9530,20,0.21,9790,9790
اعتماد2,صندوق س.اعتماد آفرين پارسيان-د,11,103400000,103400000,44446,1,1,-44445,-100,1,-44445,-100,1,1
اخزا9022,اسنادخزانه-م2بودجه99-011019,10,250,219917700,880980,880980,879310,-1670,-0.19,879670,-1310,-0.15,879010,880980
اوج,صندوق س.اوج دماوند-س,10,30949,345176646,11458,11157,11153,-305,-2.66,11153,-305,-2.66,11153,11157
سي تيپ2ن07,گواهي سيمان تيپ 2تهران(ن),9,219000,1605489000,6982,7331,7331,349,5,7331,349,5,7331,7331
اخزا908,اسنادخزانه-م8بودجه99-020606,9,111700,86954813000,778000,778500,776330,-1670,-0.21,778470,470,0.06,776330,778500
ثاژن,سخت آژند,9,31786,139731256,4485,4396,4396,-89,-1.98,4483,-2,-0.04,4396,4396
اخزا0102,اسناد خزانه-م10بودجه00-031115,9,214,122354190,571896,571110,572500,604,0.11,571750,-146,-0.03,571100,572500
ضسپا8047,اختيارخ خساپا-1500-1401/08/25,9,520,376930000,745,760,720,-25,-3.36,725,-20,-2.68,700,760
ضجار7050,اختيارخ وتجارت-1980-1401/07/20,9,122,50720000,420,519,514,94,22.38,416,-4,-0.95,410,519
اخزا911,اسنادخزانه-م11بودجه99-020906,8,200000,148100000000,739960,740500,740500,540,0.07,740500,540,0.07,740500,740500
تملي703,تسهيلات مسكن ب. ملي-خرداد97,8,56,33291262,609514,579039,579039,-30475,-5,594487,-15027,-2.47,579039,639989
اخزا0082,اسنادخزانه-م8بودجه00-030919,8,372,219368800,590110,589410,590500,390,0.07,589700,-410,-0.07,589410,590500
سي تيپ2ن27,گواهي سيمان تيپ2آبيك(ن),8,188000,1268436000,6426,6747,6747,321,5,6747,321,5,6747,6747
سيناد,صندوق س.سپهرسودمند سينا-د,8,225902,2259924626,10002,10004,10004,2,0.02,10004,2,0.02,10004,10005
شيشه104ن,گواهي شيشه فلوت6بيرنگBدماوند,7,4950,4667355000,1037190,942900,942900,-94290,-9.09,942900,-94290,-9.09,942900,942900
بتك,كارخانجات كابل سازي‌ تك‌,7,6796,1052020800,151800,154800,154800,3000,1.98,154800,3000,1.98,154800,154800
كابگن,توليدي و صنعتي آبگينه‌,7,16193,139583660,8700,8620,8620,-80,-0.92,8700,0,0,8620,8620
شتولي,تولي‌پرس‌,7,6867,118799100,16970,17300,17300,330,1.94,17300,330,1.94,17300,17300
زعف0110پ10,زعفران0110نگين طلاي سرخ(پ),7,1257,503061813,400165,409500,402100,1935,0.48,400208,43,0.01,400007,409500
ضسپا3017,اختيارخ خساپا-3000-1401/03/25,7,460,1410000,4,6,3,-1,-25,3,-1,-25,3,6
ضجار7051,اختيارخ وتجارت-2180-1401/07/20,7,139,41807000,299,285,300,1,0.33,301,2,0.67,285,308
ضپلا4007,اختيارخ پالايش-90000-01/04/29,7,700,17500000,2335,2500,2500,165,7.07,2500,165,7.07,2500,2500
ضترا3015,اختيارخ شتران-5000-1401/03/08,7,100,30055000,288,281,260,-28,-9.72,301,13,4.51,260,350
اراد61,مرابحه عام دولت61-ش.خ0309,7,150000,150000000000,1000000,1000000,1000000,0,0,1000000,0,0,1000000,1000000
گنجينه,صندوق س. گنجينه داريوش-د,7,15864,160245264,10100,10101,10101,1,0.01,10101,1,0.01,10101,10102
اخزا9012,اسنادخزانه-م1بودجه99-010621,7,161,149416900,939650,892690,938210,-1440,-0.15,928060,-11590,-1.23,892690,940740
فبستم,صنايع ‌بسته‌بندي‌ مشهد,7,35437,682516620,18700,19260,19260,560,2.99,18740,40,0.21,19260,19260
اخزا9032,اسنادخزانه-م3بودجه99-011110,7,195,169590330,870680,869450,870000,-680,-0.08,869690,-990,-0.11,869450,870680
اخزا902,اسنادخزانه-م2بودجه99-011019,7,800,704880000,880980,881100,881100,120,0.01,881100,120,0.01,881100,881100
سخند,صندوق س.سپهرخبرگان نفت-د,7,5860,59094500,10068,10080,10079,11,0.11,10084,16,0.16,10079,10085
اخزا918,اسنادخزانه-م18بودجه99-010323,7,14400,14235972000,988500,988650,988520,20,0,988610,110,0.01,988520,989300
اخزا007,اسنادخزانه-م7بودجه00-030912,6,3500,2076399000,593180,593000,594500,1320,0.22,593260,80,0.01,593000,594500
ضخود5010,اختيارخ خودرو-3500-1401/05/12,6,100,1000000,50,10,10,-40,-80,10,-40,-80,10,10
ضملت3010,اختيارخ وبملت-2500-1401/03/18,6,100,132500000,1325,1300,1350,25,1.89,1325,0,0,1300,1350
سي تيپ2ن01,گواهي سيمان تيپ 2 فارس(ن),6,88000,697048000,7544,7921,7921,377,5,7921,377,5,7921,7921
اخزا914,اسنادخزانه-م14بودجه99-021025,6,100200,72095989000,718710,719500,739990,21280,2.96,719520,810,0.11,719500,739990
صبهمن052,صكوك مرابحه بهمن 052-3ماهه18%,6,55000,52250000000,950000,950000,950000,0,0,950000,0,0,950000,950000
سي تيپ2ن11,گواهي سيمان تيپ2دورود(ن),6,172000,1166848000,6461,6784,6784,323,5,6784,323,5,6784,6784
سي تيپ2ن03,گواهي سيمان تيپ2اروميه(ن),6,159000,996135000,5967,6265,6265,298,4.99,6265,298,4.99,6265,6265
