نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
شكبير,پتروشيمي اميركبير,209,344351,28049887950,83300,80850,80850,-2450,-2.94,82750,-550,-0.66,80850,83300
كهرام,توليدي گرانيت بهسرام,208,154593,8871259750,56800,55700,57700,900,1.58,57400,600,1.06,55700,57900
وآفري,بيمه كارآفرين,208,3859085,10834088314,2869,2811,2783,-86,-3,2819,-50,-1.74,2783,2867
سمازن,سيمان‌مازندران‌,207,1495280,25252221780,16480,16480,16600,120,0.73,16890,410,2.49,16440,17100
سپ,پرداخت الكترونيك سامان كيش,200,305777,5056938800,16960,16370,16620,-340,-2,16930,-30,-0.18,16370,16900
ولقمان,سرمايه گذاري لقمان,195,5134454,23955810453,4660,4550,4699,39,0.84,4666,6,0.13,4521,4710
جم,پتروشيمي جم,195,980239,36801090220,37460,37550,37610,150,0.4,37490,30,0.08,37300,38080
تسه9911,امتياز تسهيلات مسكن بهمن99,192,2233,2765307093,1235801,1269000,1235008,-793,-0.06,1238382,2581,0.21,1201222,1269000
ضخود1206,اختيارخ خودرو-2200-1401/12/03,190,15247,15143116000,1020,1214,840,-180,-17.65,993,-27,-2.65,820,1214
گنج,صندوق س. طلا كيميا زرين كاردان,187,626060,11757916397,19893,19501,18300,-1593,-8.01,18781,-1112,-5.59,18002,19501
سيدكو,سرمايه گذاري توسعه صنايع سيمان,187,1221941,12278081920,10080,9950,10160,80,0.79,10060,-20,-0.2,9950,10350
دهدشت,صنايع پتروشيمي دهدشت,185,2004485,22964861390,11440,11500,11490,50,0.44,11460,20,0.17,11120,11780
درازي,پخش رازي,176,721995,18048067850,25100,26200,24750,-350,-1.39,25000,-100,-0.4,24150,26200
حسينا,توسعه خدمات دريايي وبندري سينا,176,687127,7577525830,10860,11050,10800,-60,-0.55,11030,170,1.57,10760,11390
واعتبار,سرمايه گذاري اعتبار ايران,173,2997818,8811416435,2944,2950,2919,-25,-0.85,2941,-3,-0.1,2830,3045
ضسپا1208,اختيارخ خساپا-2600-1401/12/10,173,42953,6351703000,155,187,138,-17,-10.97,148,-7,-4.52,87,197
رايكا,صندوق س نوع دوم رايكا- ثابت	,171,6995500,74311550927,10615,10623,10623,8,0.08,10623,8,0.08,10622,10623
تسه0009,امتيازتسهيلات مسكن آذر 1400,170,1686,2052076117,1219072,1190000,1210100,-8972,-0.74,1217127,-1945,-0.16,1190000,1230000
سپيدما,صندوق س. سپيد دماوند-د,169,44061133,634262119708,14388,14396,14395,7,0.05,14395,7,0.05,14395,14396
كفرآور,فرآورده هاي سيمان شرق,168,2105858,32472330360,14980,15420,15420,440,2.94,15420,440,2.94,15420,15420
ضهرم1205,اختيارخ اهرم-11000-1401/12/22,168,3822,14578995000,3553,4100,3500,-53,-1.49,3814,261,7.35,3100,4250
ضستا1108,اختيارخ شستا-1300-1401/11/05,164,79374,79374000,1,1,1,0,0,1,0,0,1,1
ضستا0105,اختيارخ شستا-1100-1402/01/09,162,80391,7320434000,91,104,84,-7,-7.69,91,0,0,82,104
ضستا6003,اختيارخ شستا-765-1402/06/08,161,64475,25657200000,406,429,398,-8,-1.97,398,-8,-1.97,375,433
سنوين,سرمايه گذاري اقتصاد نوين,161,2380498,14267697500,5830,6000,6000,170,2.92,5990,160,2.74,5900,6000
لوتوس,تامين سرمايه لوتوس پارسيان,160,938962,4705391493,4987,5078,5000,13,0.26,4989,2,0.04,4973,5078
كيان2,صندوق س. با درآمد ثابت كيان,160,16000000,16000000,39958,1,1,-39957,-100,1,-39957,-100,1,1
قشهد,شهد,160,255030,4095794650,16300,16310,16000,-300,-1.84,16230,-70,-0.43,15710,16510
ماني,صندوق س. با درآمد ثابت ماني,159,6042419,80926855529,13386,13393,13394,8,0.06,13393,7,0.05,13393,13394
سجام,مجتمع سيمان غرب آسيا,159,3106602,7167248326,2303,2350,2295,-8,-0.35,2306,3,0.13,2270,2360
آوا,صندوق س.سهام آواي معيار-س,159,1261732,12463806165,9629,9850,9820,191,1.98,9878,249,2.59,9620,10000
وفتخارح,ح . سرمايه گذاري افتخار سهام,159,2872747,5070865497,1806,1806,1752,-54,-2.99,1765,-41,-2.27,1752,1806
حگردش,ريل گردش ايرانيان,158,5233116,30247410480,5620,5780,5780,160,2.85,5780,160,2.85,5780,5780
ضخود1212,اختيارخ خودرو-3500-1401/12/03,156,25529,3332460000,225,221,118,-107,-47.56,131,-94,-41.78,90,230
كخاك,صنايع‌خاك‌چيني‌ايران‌,154,498669,7527007880,14900,15360,15080,180,1.21,14970,70,0.47,14900,15500
وپخش,داروپخش‌ (هلدينگ‌,153,241063,9888942860,40100,42130,39360,-740,-1.85,40260,160,0.4,39320,42130
ضخود3072,اختيارخ خودرو-3500-1402/03/03,153,23240,10772656000,504,460,420,-84,-16.67,464,-40,-7.94,300,650
صنم,ص.س.صندوق در صندوق صنم,150,1495510,20099985230,13349,13453,13381,32,0.24,13440,91,0.68,13281,13720
ثاژن,سخت آژند,149,1688291,8296927450,5000,5000,4900,-100,-2,4910,-90,-1.8,4900,5080
تاتمس,كارخانجات صنعتي وتوليدي اتمسفر,147,66716,7669456150,113250,111300,114950,1700,1.5,114950,1700,1.5,111300,115500
نخل,صندوق س.خليج فارس-د,145,11468293,114905428795,10013,10020,10020,7,0.07,10019,6,0.06,10018,10050
ضجار2026,اختيارخ وتجارت-1900-1402/02/20,141,28582,7009677000,305,350,230,-75,-24.59,245,-60,-19.67,205,350
ضهاي3000,اختيارخ هاي وب-1845-1402/03/03,139,8245,10658722680,1131,1195,1144,13,1.15,1193,62,5.48,1091,1270
وسالت,بانك قرض الحسنه رسالت,138,146967,9765957150,68500,66450,66450,-2050,-2.99,66450,-2050,-2.99,66450,66450
سكرما,سيمان‌ كرمان‌,137,641668,11549087400,17730,18200,18050,320,1.8,17930,200,1.13,17710,18200
فخاسح,ح . فولاد خراسان,135,2161180,20814745670,9750,10100,9400,-350,-3.59,9630,-120,-1.23,9330,10100
ثنظام,س. ساختماني نظام مهندسي ايران,132,387796,20454336900,51350,52400,52850,1500,2.92,52750,1400,2.73,51700,52850
سغرب,سيمان‌غرب‌,131,335958,8468875820,24840,25090,24530,-310,-1.25,25050,210,0.85,24510,25730
سهگمت,سيمان‌هگمتان‌,131,185139,8028405640,41750,42360,42610,860,2.06,42540,790,1.89,42360,43950
شساخت,مهندسي و ساختمان صنايع نفت,131,210630,8024738400,38250,38000,37400,-850,-2.22,38200,-50,-0.13,37400,38950
تسه0010,امتيازتسهيلات مسكن دي1400,128,1663,2035519438,1208648,1170000,1219000,10352,0.86,1224004,15356,1.27,1170000,1240000
وكار,بانك‌ كارآفرين‌,125,1695223,5557165255,3250,3275,3250,0,0,3253,3,0.09,3249,3337
تسه0006,امتيازتسهيلات مسكن شهريور1400,125,2104,2550802362,1204044,1161005,1201501,-2543,-0.21,1212358,8314,0.69,1161005,1230000
ثزاگرس,سرمايه گذاري توسعه عمران زاگرس,124,856880,26648783200,30200,31100,31100,900,2.98,31100,900,2.98,31000,31100
خاتم,صندوق س خاتم ايساتيس پويا-ثابت,124,2172315,33474921114,15400,15411,15410,10,0.06,15410,10,0.06,15409,15411
ضستا1105,اختيارخ شستا-1000-1401/11/05,124,33443,950989000,61,70,20,-41,-67.21,28,-33,-54.1,15,70
آفاق,صندوق س نوع دوم افق آتي-ثابت,122,4920035,49301165805,10013,10020,10021,8,0.08,10020,7,0.07,10020,10021
اوصتا,صندوق انديشه ورزان صباتامين -د,121,13710089,358809487160,26156,26171,26172,16,0.06,26171,15,0.06,26171,26172
ضستا0106,اختيارخ شستا-1200-1402/01/09,120,17014,1357415000,88,108,84,-4,-4.55,80,-8,-9.09,65,108
وحافظ,بيمه حافظ,118,2918805,9856804485,3279,3377,3377,98,2.99,3377,98,2.99,3377,3377
پاداش,صندوق س. ارزش پاداش-د,118,2548835,26155829006,10255,10261,10262,7,0.07,10262,7,0.07,10261,10262
پيزد,مجتمع صنايع لاستيك يزد,115,74280,1148185170,15090,15200,15670,580,3.84,15460,370,2.45,15190,15680
ضخود1210,اختيارخ خودرو-3000-1401/12/03,115,28341,8704240000,409,420,280,-129,-31.54,307,-102,-24.94,166,420
ساروج,بين المللي ساروج بوشهر,114,268569,7035568150,26150,25750,26300,150,0.57,26200,50,0.19,25750,26900
دريا,صندوق س درياي آبي فيروزه-سهام,113,1085726,12345606040,11470,11460,11150,-320,-2.79,11370,-100,-0.87,11140,11750
وايرا,سرمايه گذاري صنايع ايران,113,2535716,5487847972,2164,2228,2132,-32,-1.48,2164,0,0,2112,2228
رشد,صندوق س.رشد پايدار آبان-د,112,5763758,57768755157,10020,10034,10026,6,0.06,10023,3,0.03,10022,10034
ممسني,پتروشيمي ممسني,111,1339599,16832598240,12550,12200,12710,160,1.27,12570,20,0.16,12200,12790
ضصاد1124,اختيارخ وبصادر-1400-1401/11/19,108,12818,5992556000,488,540,450,-38,-7.79,468,-20,-4.1,400,540
كاردان,صندوق س تجارت شاخصي كاردان,108,129088,32549330940,250570,255020,250820,250,0.1,252150,1580,0.63,249570,256500
وامين,س. امين توان آفرين ساز,108,274945,3148659480,11350,11680,11280,-70,-0.62,11360,10,0.09,11230,11690
گپارس,امور رفاهي كارگزاران پارس,106,71993,10032041050,136700,140800,133150,-3550,-2.6,139200,2500,1.83,133100,140800
غدانه,پنبه و دانه هاي روغني خراسان,105,108000000,1610258200000,1000,20000,12400,11400,1140,14910,13910,1391,12400,20000
سخند,صندوق س.سپهرخبرگان نفت-د,105,768762,7033693721,9010,9090,9196,186,2.06,9149,139,1.54,9050,9197
شكف,كف,105,72482,2941306700,41000,40200,40200,-800,-1.95,40750,-250,-0.61,40200,41750
فيروزه,صندوق شاخص30 شركت فيروزه- سهام,102,801842,16938976360,20910,21350,20870,-40,-0.19,21130,220,1.05,20680,21430
رافزا,رايان هم افزا,101,38495,2572653050,63700,64950,66350,2650,4.16,66850,3150,4.95,64750,67550
ضملت3020,اختيارخ وبملت-2227-1402/03/28,100,4717,5552677000,1200,1256,1160,-40,-3.33,1177,-23,-1.92,1110,1256
فجوش,جوش‌ و اكسيژن‌ ايران‌,100,2522424,5846978832,2389,2318,2318,-71,-2.97,2381,-8,-0.33,2318,2318
حرهشا,رهشاد سپاهان (سهامي عام,100,64153,6913059750,104700,107700,107800,3100,2.96,107300,2600,2.48,107500,107800
وشهر,بانك شهر,99,2471515,15891841450,6250,6430,6430,180,2.88,6320,70,1.12,6430,6430
تسه0008,امتيازتسهيلات مسكن آبان1400,98,575,702907965,1208901,1183250,1205200,-3701,-0.31,1222449,13548,1.12,1183250,1269340
تسه0001,امتيازتسهيلات مسكن فروردين1400,98,1065,1346077645,1275265,1245111,1255010,-20255,-1.59,1263923,-11342,-0.89,1230000,1284400
سلام,صندوق س سلام فارابي-سهام,97,533379,5931989970,11150,11150,11090,-60,-0.54,11120,-30,-0.27,11020,11350
دشيري,شيرين دارو,96,74195,8328388750,109000,112250,112250,3250,2.98,111550,2550,2.34,112250,112250
اخزا101,اسناد خزانه-م1بودجه01-040326,96,298000,165273843000,553590,549580,555100,1510,0.27,554610,1020,0.18,549580,555100
ضستا1203,اختيارخ شستا-800-1401/12/03,96,17482,4602250000,249,283,250,1,0.4,263,14,5.62,200,289
سيستم,همكاران سيستم,94,391709,2943601310,7620,7600,7550,-70,-0.92,7610,-10,-0.13,7350,7820
ضخود1204,اختيارخ خودرو-1900-1401/12/03,94,15681,18719717000,1262,1320,1075,-187,-14.82,1194,-68,-5.39,1030,1320
كازرو,پتروشيمي كازرون,93,2172609,27026103370,12090,12380,12450,360,2.98,12440,350,2.89,12280,12450
زرين,صندوق س. سهام زرين كوروش-س,93,511669,7616731091,14886,14313,14890,4,0.03,14886,0,0,14313,15040
قيستو,شركت قند بيستون,92,146173,3594671100,25300,25100,24650,-650,-2.57,25050,-250,-0.99,24550,25100
ضخود3070,اختيارخ خودرو-3000-1402/03/03,92,9849,7206025000,827,853,680,-147,-17.78,732,-95,-11.49,619,853
ضخود1209,اختيارخ خودرو-2800-1401/12/03,90,16715,6583241000,523,540,477,-46,-8.8,394,-129,-24.67,310,557
فسا,پتروشيمي فسا,88,3472555,3375323460,944,972,972,28,2.97,953,9,0.95,972,972
كاج2,صندوق س. نوع دوم نو ويرا -د,87,87000000,87000000,10587,1,1,-10586,-99.99,1,-10586,-99.99,1,1
كماسه,تامين‌ ماسه‌ ريخته‌گري‌,87,2059724,10904178856,4948,5294,5294,346,6.99,5174,226,4.57,5294,5294
تسه9912,امتياز تسهيلات مسكن اسفند99,87,1364,1730972063,1264798,1250000,1256257,-8541,-0.68,1269041,4243,0.34,1216000,1293500
زعف0210پ11,زعفران0210نگين سحرخيز(پ),86,88333,29609751398,320352,335206,335206,14854,4.64,335206,14854,4.64,335205,335206
دسينا,داروسازي‌ سينا,81,2878439,29878196820,9890,10380,10380,490,4.95,10380,490,4.95,10380,10380
ضستا1207,اختيارخ شستا-1200-1401/12/03,81,8878,356086000,47,57,30,-17,-36.17,40,-7,-14.89,3,57
يارا,صندوق س. آريا-د,79,18875450,241460498976,12784,12792,12793,9,0.07,12792,8,0.06,12791,12793
ضسپا1203,اختيارخ خساپا-1800-1401/12/10,79,34443,25732469000,713,780,695,-18,-2.52,747,34,4.77,550,780
داريك,صندوق س.اعتماد داريك-د,78,5445279,78843239617,14458,14478,14480,22,0.15,14479,21,0.15,14478,14480
وشمال,س. چشم انداز توسعه شمال,78,214915,4620672500,21100,21500,21500,400,1.9,21450,350,1.66,21500,21500
ضخود1207,اختيارخ خودرو-2400-1401/12/03,77,4737,3485345000,820,851,625,-195,-23.78,736,-84,-10.24,600,998
اخزا002,اسنادخزانه-م2بودجه00-031024,76,136100,84132777000,617900,618100,618410,510,0.08,618170,270,0.04,613100,619000
زعف0210پ16,زعفران0210نگين بيرجند(پ),76,40331,13106266227,316812,325000,324000,7188,2.27,324968,8156,2.57,320000,327999
تسه0002,امتيازتسهيلاتمسكن ارديبهشت1400,75,556,704136483,1274640,1245229,1260001,-14639,-1.15,1266432,-8208,-0.64,1240014,1282310
تسه0007,امتيازتسهيلات مسكن مهر1400,74,659,808223398,1207544,1207544,1211000,3456,0.29,1226439,18895,1.56,1207544,1250000
زعف0210پ08,زعفران0210نگين روستا(پ),74,54042,17571898258,318346,319500,324300,5954,1.87,325153,6807,2.14,319500,329993
اهرم2,صندوق س سهامي كاريزما- اهرمي,74,7400000,7400000,14540,1,1,-14539,-99.99,1,-14539,-99.99,1,1
زعف0210پ09,زعفران0210نگين نوين(پ)	,73,36158,11721395988,316883,323000,325000,8117,2.56,324172,7289,2.3,320000,328799
ضجار2027,اختيارخ وتجارت-2000-1402/02/20,73,8107,1688550000,255,364,200,-55,-21.57,208,-47,-18.43,200,364
تسه0003,امتيازتسهيلات مسكن خرداد1400,72,485,607905516,1257318,1240011,1252012,-5306,-0.42,1253413,-3905,-0.31,1240011,1270000
تسه0004,امتيازتسهيلات مسكن تير1400,72,710,866135703,1217587,1240100,1210000,-7587,-0.62,1219909,2322,0.19,1157086,1250025
ددام,داروسازي زاگرس فارمد پارس,71,435622,4787485780,10470,10990,10990,520,4.97,10620,150,1.43,10990,10990
نمرينو,ايران‌ مرينوس‌,69,80831,9580898430,112890,118530,118530,5640,5,116080,3190,2.83,118530,118530
ضخاور106,اختيارخ خاور-2700-14020116,69,12180,16522521000,1363,1400,1300,-63,-4.62,1357,-6,-0.44,1270,1400
آرمان,بيمه آرمان,67,1083634,5766016360,5220,5250,5260,40,0.77,5280,60,1.15,5200,5370
طخود1207,اختيارف خودرو-2400-1401/12/03,65,20886,661513000,31,10,30,-1,-3.23,32,1,3.23,10,50
ضستا6006,اختيارخ شستا-1065-1402/06/08,63,11996,2810226000,240,300,230,-10,-4.17,234,-6,-2.5,186,300
ترمه,صندوق سرمايه گذاري ترمه-سهام	,60,329868,3530975640,10700,10980,10670,-30,-0.28,10700,0,0,10640,10990
ثروتم,صندوق س. ثروت آفرين پارسيان-س,59,426756,46941361463,109090,110105,109197,107,0.1,109996,906,0.83,109197,111114
تسه0005,امتيازتسهيلات مسكن مرداد 1400,59,387,470931266,1208270,1180102,1220000,11730,0.97,1216877,8607,0.71,1180102,1220009
وبازار,صندوق س شاخصي بازارآشنا,58,163932,2283589700,13730,14080,13760,30,0.22,13930,200,1.46,13650,14090
قاروم,قند اروميه,55,8007,1052583650,133550,134000,133300,-250,-0.19,133300,-250,-0.19,131050,134000
زعف0210پ18,زعفران0210نگين بهرامن(پ),54,28315,9264831388,319401,332000,326000,6599,2.07,327206,7805,2.44,322500,332000
ضخود1213,اختيارخ خودرو-3750-1401/12/03,54,2743,202797000,120,110,87,-33,-27.5,74,-46,-38.33,20,199
ثاصفا,شركت‌ ساختمان‌ اصفهان‌,53,256127,4174870100,15830,16300,16300,470,2.97,16020,190,1.2,16300,16300
شزنگ,تجهيزنيروي‌زنگان‌,53,38853,2857638150,72150,73550,73550,1400,1.94,72900,750,1.04,73550,73550
فاما,صنعتي‌ آما,51,513506,3948861140,7190,7690,7690,500,6.95,7310,120,1.67,7690,7690
ضسپا3027,اختيارخ خساپا-2600-1402/03/24,51,6406,2851695000,406,510,396,-10,-2.46,445,39,9.61,370,524
طسپا1203,اختيارف خساپا-1800-1401/12/10,51,15410,326272000,19,18,18,-1,-5.26,21,2,10.53,17,24
ضهرم1207,اختيارخ اهرم-13000-1401/12/22,51,1852,3965931000,2178,2300,2099,-79,-3.63,2141,-37,-1.7,1885,2345
دقاضي,داروسازي شهيد قاضي,51,508627,9689344350,18500,19050,19050,550,2.97,18910,410,2.22,19050,19050
ضهرم1204,اختيارخ اهرم-10000-1401/12/22,50,731,3519449000,4707,5100,4700,-7,-0.15,4815,108,2.29,4300,5240
ولانا,شركت ليزينگ آريا دانا,50,248911,6110765050,23850,24550,24550,700,2.94,24250,400,1.68,24550,24550
آوند2,صندوق س. آوند مفيد-د,50,4888001,4888001,11041,1,1,-11040,-99.99,1,-11040,-99.99,1,1
فبستم,صنايع ‌بسته‌بندي‌ مشهد,49,189812,2496027800,13550,13150,13150,-400,-2.95,13440,-110,-0.81,13150,13150
فلات,گروه صنايع معادن فلات ايرانيان,49,202544,5620596000,26950,27750,27750,800,2.97,27350,400,1.48,27750,27750
ضستا1204,اختيارخ شستا-900-1401/12/03,48,6049,1077066000,172,190,167,-5,-2.91,178,6,3.49,142,190
ضدي207,اختيارخ دي-800-14020217,48,3872,822796000,222,265,181,-41,-18.47,212,-10,-4.5,181,265
خبنيان,بنيان ديزل,48,156633,1646212830,10830,10510,10510,-320,-2.95,10830,0,0,10510,10510
وتوس,توسعه‌شهري‌توس‌گستر,48,1289217,14980701540,10860,11620,11620,760,7,11500,640,5.89,11620,11620
اخزا004,اسنادخزانه-م4بودجه00-030522,47,123800,84778585000,684810,685110,684810,0,0,684800,-10,0,684000,685120
درسا,صندوق سرمايه گذاري درسا - سهام,47,1853809,23267349130,12440,12620,12390,-50,-0.4,12550,110,0.88,12390,12650
اخزا910,اسنادخزانه-م10بودجه99-020807,46,23300,19376894000,830490,829900,830600,110,0.01,831630,1140,0.14,829900,839900
ضخاور110,اختيارخ خاور-3500-14020116,45,9575,8230315000,805,1041,820,15,1.86,860,55,6.83,820,1041
ضدي202,اختيارخ دي-550-14020217,44,2037,750538000,364,420,356,-8,-2.2,368,4,1.1,352,438
ضخاور1104,اختيارخ خاور-2400-14011109,44,4094,5375166000,1204,1349,1300,96,7.97,1313,109,9.05,1220,1350
صايند,صندوق س. گنجينه آينده روشن-د,44,2166620,21972173285,10124,10110,10140,16,0.16,10141,17,0.17,10106,10146
برليان,صندوق سرمايه گذاري برليان-سهام,43,177868,1936937750,10790,10720,10890,100,0.93,10890,100,0.93,10720,11000
ضستا6005,اختيارخ شستا-965-1402/06/08,43,5627,1565775000,299,317,280,-19,-6.35,278,-21,-7.02,250,320
دارا,صندوق س. دارا الگوريتم-د,43,566829,5677709937,10011,10017,10016,5,0.05,10017,6,0.06,10016,10017
ضهاي3006,اختيارخ هاي وب-2998-1402/03/03,43,1183,540815188,366,540,400,34,9.29,422,56,15.3,370,648
زعف0210پ19,زعفران0210نگين تروند قاينات(پ),42,9651,3143714444,314255,324548,324601,10346,3.29,325740,11485,3.65,324548,328000
اخزا005,اسنادخزانه-م5بودجه00-030626,41,61500,41193331000,669210,669250,670000,790,0.12,669810,600,0.09,669230,670500
ساحل,صندوق س.اوراق دولت خليج فارس-د,41,4276064,46985710842,10982,10988,10989,7,0.06,10988,6,0.05,10988,10989
ضستا6010,اختيارخ شستا-1465-1402/06/08,41,7126,975216000,145,140,140,-5,-3.45,137,-8,-5.52,125,180
ضجار2025,اختيارخ وتجارت-1800-1402/02/20,40,8960,2617939000,366,350,281,-85,-23.22,292,-74,-20.22,270,350
شيشه74ن,گواهي شيشه فلوت4بيرنگAكاويان,40,54900,49342033800,988638,898762,898762,-89876,-9.09,898762,-89876,-9.09,898762,898762
سمتاز,سيمان ممتازان كرمان,40,831850,31360745000,36650,37700,37700,1050,2.86,37700,1050,2.86,37700,37700
تداوم,صندوق تداوم اطمينان تمدن-ثابت,40,1291765,13044945773,10093,10099,10100,7,0.07,10099,6,0.06,10098,10100
شگامرن,مجتمع پترو صنعت گامرون,40,19834,7605333350,365220,383450,383450,18230,4.99,383450,18230,4.99,383350,383450
فكمند,گسترش قطعه سازي كمند,39,366719,16539026900,43800,45100,45100,1300,2.97,44100,300,0.68,45100,45100
دحاوي,الحاوي,39,370263,4202485050,11020,11350,11350,330,2.99,11150,130,1.18,11350,11350
ضملي7030,اختيارخ فملي-4853-1402/07/05,39,10255,21868555000,1900,2150,2000,100,5.26,2132,232,12.21,2000,2151
ضدي215,اختيارخ دي-1400-14020217,38,2941,264895000,95,189,81,-14,-14.74,90,-5,-5.26,81,100
شيشه123ن,گواهي شيشه فلوت4بيرنگBسهند,38,70000,65007810000,928683,928683,928683,0,0,928683,0,0,928683,928683
ضسپا3025,اختيارخ خساپا-2200-1402/03/24,38,3226,2272382000,675,750,664,-11,-1.63,704,29,4.3,601,751
فسديد,لوله‌وتجهيزات‌ سديد - ورشكسته,38,32949,2105441100,63300,63900,63900,600,0.95,63800,500,0.79,63900,63900
اخزا0022,اسنادخزانه-م2بودجه00-031024,38,1577,973307980,617900,601190,617050,-850,-0.14,617190,-710,-0.11,601190,619000
ارمغان,ص سرمايه گذاري ارمغان ايرانيان,38,164448,1657673074,10074,10079,10085,11,0.11,10080,6,0.06,10079,10085
طخود1206,اختيارف خودرو-2200-1401/12/03,37,9584,211093000,22,27,20,-2,-9.09,22,0,0,17,28
اخزا001,اسنادخزانه-م1بودجه00-030821,37,74300,47992129000,644630,645000,646490,1860,0.29,645920,1290,0.2,644830,650000
شيشه75ن,گواهي شيشه فلوت4بيرنگBكاويان,37,49900,46019626300,968348,922237,922237,-46111,-4.76,922237,-46111,-4.76,922237,922237
فالوم,آلومتك‌,37,517452,5008935360,9400,9680,9680,280,2.98,9530,130,1.38,9680,9680
ضصاد1123,اختيارخ وبصادر-1300-1401/11/19,37,2779,1670980000,609,633,565,-44,-7.22,601,-8,-1.31,565,633
افق ملت,صندوق س در سهام افق ملت,37,6691,1169256910,174290,176000,173990,-300,-0.17,174750,460,0.26,173520,176500
ضجار2020,اختيارخ وتجارت-1300-1402/02/20,36,4157,2709010000,665,710,630,-35,-5.26,652,-13,-1.95,610,710
شيشه62ن,گواهي شيشه فلوت4بيرنگAكاوه,35,60000,62201100000,1036685,1036685,1036685,0,0,1036685,0,0,1036685,1036685
ضخود3068,اختيارخ خودرو-2600-1402/03/03,35,1016,919440000,345,1414,801,456,132.17,905,560,162.32,800,1414
سي تيپ2ن34,گواهي سيمان تيپ2ممتازان(ن),35,1089000,8530137000,8497,7833,7833,-664,-7.81,7833,-664,-7.81,7833,7833
ضخاور113,اختيارخ خاور-4100-14020116,34,16630,7042060000,1,1050,400,399,39900,423,422,42200,400,1050
شيشه56ن,گواهي شيشه فلوت4بيرنگAاردكان,33,63600,70002230400,1210730,1100664,1100664,-110066,-9.09,1100664,-110066,-9.09,1100664,1100664
ضستا0107,اختيارخ شستا-1300-1402/01/09,33,2890,180907000,74,81,60,-14,-18.92,63,-11,-14.86,50,81
اخزا903,اسنادخزانه-م3بودجه99-011110,32,13700,13600909000,993150,992040,993270,120,0.01,992770,-380,-0.04,992040,993490
تكنو,تكنوتار,32,468383,5283360240,10750,11280,11280,530,4.93,10920,170,1.58,11280,11280
شيشه12ن,گواهي شيشه شيت4بيرنگAساوه,31,50000,34616600000,692332,692332,692332,0,0,692332,0,0,692332,692332
شيشه100ن,گواهي شيشه فلوت4بيرنگBدماوند,31,45000,46074240000,1023872,1023872,1023872,0,0,1023872,0,0,1023872,1023872
ضشنا1108,اختيارخ شپنا-8000-1401/11/19,31,1358,312214000,332,301,200,-132,-39.76,230,-102,-30.72,150,330
ضهرم1208,اختيارخ اهرم-14000-1401/12/22,30,2032,3033815000,1480,1600,1300,-180,-12.16,1493,13,0.88,1232,1675
شيشه99ن,گواهي شيشه فلوت4بيرنگAدماوند,30,60000,62114820000,1035247,1035247,1035247,0,0,1035247,0,0,1035247,1035247
اخزا006,اسنادخزانه-م6بودجه00-030723,30,56000,36819370000,656560,656500,657410,850,0.13,657490,930,0.14,656500,658990
اخزا909,اسنادخزانه-م9بودجه99-020316,29,34900,31968040000,914180,913690,913910,-270,-0.03,915990,1810,0.2,913610,917000
اخزا010,اسناد خزانه-م10بودجه00-031115,29,29400,17908694600,608990,608000,608801,-189,-0.03,609139,149,0.02,608000,613899
نگين,ص.س. زمين و ساختمان نگين شهرري,29,8679,686926900,78920,78550,77500,-1420,-1.8,79150,230,0.29,77500,80000
ضشنا1105,اختيارخ شپنا-6500-1401/11/19,29,591,746114000,1400,1440,1340,-60,-4.29,1262,-138,-9.86,1200,1440
شيشه60ن,گواهي شيشه فلوت10بيرنگAاردكان,28,25000,81075725000,3243029,3243029,3243029,0,0,3243029,0,0,3243029,3243029
وملت,سرمايه گذاري ملت,28,383601,853895826,2183,2226,2226,43,1.97,2190,7,0.32,2226,2226
بتك,كارخانجات كابل سازي‌ تك‌,28,670,247833000,377400,369900,369900,-7500,-1.99,377000,-400,-0.11,369900,369900
الماس,صندوق س.امين تدبيرگران فردا-س,27,5167,718766621,140645,142968,140490,-155,-0.11,139107,-1538,-1.09,138630,142968
شيشه86ن,گواهي شيشه فلوت10بيرنگAكاوه,27,20000,46229540000,2542623,2311477,2311477,-231146,-9.09,2311477,-231146,-9.09,2311477,2311477
ضخود1200,اختيارخ خودرو-1500-1401/12/03,27,2437,4205417000,1703,1849,1408,-295,-17.32,1726,23,1.35,1408,1850
ضهاي3010,اختيارخ هاي وب-4152-1402/03/03,26,1236,248983960,180,220,200,20,11.11,186,6,3.33,150,330
برن0204پ01,برنج طارم0204تجارت مازندران(پ),26,1389,1149503471,823709,830000,825000,1291,0.16,827576,3867,0.47,825000,830000
ضسپا1202,اختيارخ خساپا-1700-1401/12/10,26,2463,1874640000,824,950,790,-34,-4.13,761,-63,-7.65,700,950
سيناد,صندوق س.سپهرسودمند سينا-د,25,2582707,25890493083,10015,10025,10024,9,0.09,10025,10,0.1,10024,10025
اخزا003,اسنادخزانه-م3بودجه00-030418,25,131600,92307736000,701430,698010,701850,420,0.06,701430,0,0,695400,704000
اخزا009,اسناد خزانه-م9بودجه00-031101,24,23000,14128276000,612510,609810,612000,-510,-0.08,614270,1760,0.29,609800,617400
اخزا103,اسناد خزانه-م3بودجه01-040520,24,53400,28487423000,532050,532400,535390,3340,0.63,533470,1420,0.27,532400,535390
